date,Unnamed: 0,seci,sz.000002,sz.000006,sz.000007,sz.000011,sz.000014,sz.000031,sz.000036,sz.000042,sz.000043,sz.000046,sz.000069,sz.000402,sz.000502,sz.000514,sz.000517,sz.000537,sz.000540,sz.000558,sz.000560,sz.000573,sz.000608,sz.000615,sz.000616,sz.000620,sz.000631,sz.000656,sz.000667,sz.000668,sz.000671,sz.000691,sz.000718,sz.000732,sz.000736,sz.000797,sz.000838,sz.000897,sz.000909,sz.000926,sz.000961,sz.000965,sz.002016,sz.002077,sz.002133,sz.002146,sz.002147,sz.002208,sz.002244,sz.002285,sz.002377
2010-11-15,0.10000000000000009,0.023933073749951683,0.0,0.014792899408283988,0.038277511961722466,0.007653061224489832,0.009718172983479212,0.01023391812865504,-0.0022371364653243075,0.016656384947563163,0.015037593984962294,0.01793249010513165,0.01675041875803651,0.01629629622426587,0.010514018691588856,0.03345724907063197,0.012519561815336422,0.010784313725490158,-0.014296463449064323,0.020319303338171224,0.0,0.015486725663716783,0.014248704663212486,0.019680196801967975,0.025096525096525157,0.0,-0.05593451568894958,0.013815090329436952,0.021739130434782483,0.0077054794520547976,0.02473118279569886,0.0,0.008064516129032473,-0.03221957040572798,-0.02631578947368407,0.03309352517985609,0.06057142857142872,0.01410658307210011,0.000853970964987294,0.03673469387755102,-0.005934718100890191,0.0,-0.029300567107750308,0.04137235116044424,0.04248861911987856,-0.029184549356223055,0.03370786516853941,0.017683465959328126,-0.01192660550458724,-0.0009683666881857844,-0.04398563734290839
2010-11-16,0.09090909090909083,-0.03485719018968514,-0.043376318874560504,-0.011661807580174988,-0.028801843317972198,-0.03797468354430389,-0.03368623676612137,-0.03328509406657021,0.0,-0.049150485436893154,-0.04691358024691361,-0.034196891449904565,-0.03953871527181885,-0.040816326650983004,-0.040462427745664886,-0.03866906474820142,-0.037094281298299836,-0.05819592628516024,-0.06564885472580562,-0.03982930298719767,0.0,-0.050108932461873645,-0.04214559386973171,-0.049457177322074775,-0.048964218455743946,0.0,-0.0780346820809249,-0.028301886792452935,-0.03343465045592697,-0.034834324553950746,-0.03252885624344182,0.0,-0.04114285714285726,-0.01726263871763245,-0.04983108108108125,0.026462395543175532,0.0,-0.07882534775888728,0.0,-0.10000000000000009,-0.042786069651741254,-0.08887283236994226,-0.017526777020447915,-0.03585271317829464,0.026200873362445476,-0.040671971706454535,-0.022418478260869734,-0.037358818418766204,-0.05106778087279473,-0.04943457189014544,-0.04225352112676062
2010-11-17,0.08333333333333326,-0.033338534758523886,0.002450980392156854,0.05604719764011801,-0.008303677342823335,0.010526315789473717,0.0019920318725099584,0.0014970059880241582,-0.06502242152466375,0.02807913209955326,0.014680483592400595,-0.019313304528383757,0.00514579745066035,0.00151975677037397,-0.015662650602409678,-0.09448082319925166,-0.0048154093097914075,-0.004119464469618972,0.013071895168924375,-0.001481481481481528,0.0,-0.013761467889908285,0.0013333333333334085,-0.030456852791878264,-0.001980198019801982,0.0,-0.00783699059561127,0.005393743257821049,0.0,-0.016725352112676006,0.002169197396963085,0.0,0.0035756853396902155,-0.050188205771643735,-0.04177777777777769,-0.03256445047489831,-0.04094827586206906,-0.025167785234899265,-0.058020477815699745,-0.047244094488189003,0.004158004158004269,-0.09992069785884206,-0.018830525272547027,-0.031155778894472186,-0.004255319148936287,-0.006451612903225823,-0.045170257123002155,-0.00992779783393516,0.004892367906066397,0.002719238613188235,-0.025000000000000133
2010-11-18,0.07692307692307687,0.017449978611265626,0.011002444987775029,-0.0027932960893853886,0.021531100478468845,0.019531249999999778,0.0029821073558649047,0.004484304932735439,0.004796163069544335,0.010552451893233838,0.005106382978723456,0.012035011032639487,0.025597269632149144,0.006069802458115392,0.012239902080783294,0.013429752066115741,0.009677419354838568,0.018614270941055056,0.03145161284088838,0.008902077151335508,0.0,0.0023255813953486637,0.010652463382157196,0.01439790575916211,0.015873015873015817,0.0,0.01579778830963674,0.010729613733905463,0.0031446540880502027,0.0071620411817368,0.022727272727272707,0.0,0.028503562945368044,-0.0026420079260237594,0.03153988868274582,-0.04207573632538564,-0.043820224719101075,0.0,0.01449275362318847,0.01377410468319562,0.014492753623188248,0.004405286343612147,0.021212121212121238,0.01556016597510368,-0.0014245014245013454,0.0,0.015283842794760139,0.01185050136736554,0.022395326192794496,0.020000000000000018,0.009049773755656076
2010-11-19,0.0714285714285714,0.029264074758644787,-0.0036275695284156972,-0.007002800708881485,0.004683840749414525,-0.015325670498084198,0.007928642220019766,0.004464285714285587,0.0,0.03071253071253066,0.0042337002540220325,0.014054053380870624,0.0008319473327600413,0.009049774028732305,0.004836759371221078,-0.006116207951070263,0.0015974440894568342,0.0010152284263960087,0.0031274435570258774,0.00588235294117645,0.0,0.0023201856148493682,0.005270092226614009,0.01935483870967758,0.001953125,0.0,-0.0031104199066873672,0.0,0.0,0.016000000000000014,-0.007407407407407418,0.0,0.0011547344110853786,0.018543046357615944,-0.0017985611510791255,0.002928257686676483,0.012925969447708408,0.03786574870912229,0.02589285714285694,0.047101449275362306,0.013265306122449028,0.04298245614035112,-0.0029673590504450953,0.032686414708886335,0.0,-0.00927643784786647,0.030824372759856722,0.007207207207207134,-0.003809523809523818,0.004320372216683133,0.03039362232187348
2010-11-22,0.06666666666666665,0.012400961864537319,-0.018203883495145567,0.0028208744699169674,-0.011655011655011593,0.012970168612191912,0.005899705014749346,0.001481481481481639,0.009546539379474916,0.020858164481525776,0.003372681281618828,0.0021321963502345387,-0.0133000836983177,-0.008968610133670785,0.016847172081829287,0.0,0.022328548644338087,0.022312373225152005,0.02883865920609252,0.007309941520467822,0.0,0.004629629629629539,0.007863695937090576,-0.0037974683544304,0.007797270955165692,0.0,0.0031201248049921304,-0.0031847133757962887,0.006269592476489061,0.012248468941382429,0.01279317697228155,0.0,0.0034602076124568004,-0.007802340702210642,-0.018018018018017945,-0.007299270072992914,0.0034802784222738303,-0.008291873963515828,0.0870322019147085,-0.02422145328719738,0.007049345417925457,-0.02691337258200166,0.0367063492063493,0.006923837784372111,0.014265335235377874,0.0393258426966292,0.0,0.005366726296959001,0.019120458891013437,0.006949040370615389,0.021760154738878157
2010-11-23,0.0625,-0.009851016694960912,-0.021013597033374687,0.02672292503275453,-0.031839622641509524,-0.017925736235595346,-0.024437927663734094,-0.029585798816568087,-0.04255319148936154,-0.011091652072387603,-0.04033613445378148,-0.03297872349794917,-0.021061499584924315,-0.012066364467525625,-0.022485207100591653,-0.04102564102564088,-0.009360374414976613,-0.03373015873015883,-0.043939393822274964,-0.02467343976777936,0.0,-0.03456221198156684,-0.016905071521456483,-0.03430749682337986,-0.027079303675048294,0.0,-0.03265940902021769,-0.02555910543130968,-0.02180685358255463,-0.03457216940363006,-0.021052631578947434,0.0,-0.02298850574712641,-0.04980340760157276,0.016513761467889854,-0.03235294117647047,-0.04277456647398847,-0.04849498327759205,-0.04483586869495593,-0.03546099290780136,-0.038999999999999924,-0.03802938634399311,0.016267942583731987,-0.017681728880157177,-0.030942334739803012,-0.037837837837837784,0.03963838664812247,-0.03380782918149461,-0.031894934333958735,-0.033848176141965114,0.004259346900141958
2010-11-24,0.05882352941176472,0.025456893966769867,0.020202020202020332,-0.005479452054794498,0.013398294762484886,0.011734028683181297,0.012024048096192397,0.012195121951219523,0.009876543209876631,0.02833530106257376,0.016637478108581405,0.012101210219073844,0.010327022826031707,0.009160304928545582,0.02300242130750596,0.0064171122994651775,0.015748031496062964,0.005133470225872738,0.03090332798567652,0.005952380952380931,0.0,0.009546539379475139,0.011904761904762085,0.03815789473684217,0.017892644135188762,0.0,0.0112540192926045,0.014207650273224015,0.009554140127388644,0.02327663384064449,0.00967741935483879,0.0,0.018823529411764683,0.012413793103448478,0.014440433212996373,0.009118541033434457,0.009661835748792313,0.03690685413005279,0.054484492875104706,0.024816176470588314,0.024973985431841816,0.008086253369272267,0.0018832391713750063,0.030000000000000027,0.010159651669085612,0.014981273408239959,0.022073578595317667,0.007366482504604033,0.012596899224806224,0.006802721088435382,0.025918944392082865
2010-11-25,0.05555555555555558,0.0031490395429394358,0.03960396039603942,0.008264462809917328,0.0024038461538460343,0.012886597938144284,0.01980198019801982,0.02108433734939763,0.026894865525672218,0.015499425947187007,0.036175710594315236,0.02282608705225253,0.027257239904964647,0.025718608375231433,0.02130177514792897,0.028692879914983926,0.013953488372093092,0.026557711950970342,0.048424289183822244,0.016272189349112454,0.0,0.02364066193853409,0.019607843137254832,0.026615969581749166,0.02734375,0.0,0.0238473767885532,0.008620689655172376,0.01577287066246047,0.013123359580052618,0.04153354632587858,0.0,0.04618937644341781,0.016348773841961872,0.004448398576512469,0.01807228915662673,0.049043062200957,0.008474576271186418,-0.007949125596184436,0.10044843049327357,0.025380710659898664,0.03832442067736186,-0.015977443609022646,0.007766990291262044,0.028735632183908066,0.07103321033210319,-0.00785340314136107,0.09963436928702007,0.05263157894736836,0.04391891891891886,-0.008727606798346277
2010-11-26,0.05263157894736836,-0.0037669850665948967,-0.020238095238095055,-0.02868852418871748,0.04676258992805771,-0.025445292620865034,-0.029126213592232997,-0.02212389380530988,-0.014285714285714346,-0.023176936122102698,-0.02826267664172899,-0.032943677029936946,-0.01990049765909907,-0.016224188722100297,-0.027809965237543643,-0.02892561983471087,-0.02752293577981657,-0.027860696517412853,-0.007331378297458446,-0.018922852983988325,0.0,-0.018475750577367056,-0.010256410256410331,-0.02716049382716046,-0.0076045627376424285,0.0,-0.024844720496894346,-0.01602564102564108,-0.018633540372670843,-0.011226252158894612,-0.03271983640081799,0.0,-0.015452538631346546,-0.017426273458445052,-0.01417183348095652,-0.013313609467455634,0.004561003420752607,-0.021848739495798353,-0.014423076923077094,0.005704971475142484,-0.02871287128712874,-0.012875536480686733,-0.03915950334288443,-0.01252408477841993,-0.026536312849162025,-0.013781223083548566,-0.00989445910290232,-0.03740648379052369,-0.025454545454545507,-0.01035598705501617,-0.011121408711770142
2010-11-29,0.050000000000000044,0.004809062945457132,-0.007290400972053579,0.0028129395206375474,0.02863688430698752,0.005221932114882533,0.0040000000000000036,0.006033182503770718,-0.009661835748792313,0.0028935185185183787,0.012831479897348341,-0.01648351599960296,-0.006768189071134301,0.0,0.0023837902264600697,0.0,-0.0015723270440251014,-0.0020470829068577334,-0.022895125605775002,0.0,0.0,0.004705882352941115,-0.015544041450777146,0.011421319796954377,0.0,0.0,0.004777070063694211,-0.0010857763300758938,0.006329113924050667,-0.0017467248908297206,-0.015856236786469413,0.0,-0.005605381165919243,-0.012278308321964526,0.0,0.002998500749625377,0.04426787741203175,-0.012027491408934665,-0.028455284552845517,0.03646677471636961,-0.008154943934760461,-0.008695652173913104,-0.005964214711729587,0.009756097560975618,-0.011477761836441891,-0.020960698689956314,0.03397734843437683,-0.0008635578583764403,-0.01585820895522405,0.0032701111837802888,0.029990627928772273
2010-11-30,0.04761904761904767,-0.023504640449186542,-0.004895960832313362,-0.035063114002180984,-0.020044543429844297,-0.045454545454545525,-0.029880478087649487,-0.026986506746626726,-0.029268292682926855,-0.028851702250432765,0.008445945945946054,0.008938547284826015,-0.01277683134393881,-0.008995502516665255,-0.021403091557669507,0.0010638297872342939,-0.006299212598425252,-0.037948717948718236,0.018896447172429776,-0.02522255192878331,0.0,-0.030444964871194302,-0.02763157894736834,0.025094102885821812,-0.02873563218390829,0.0,-0.02694136291600646,-0.04347826086956541,-0.022012578616352307,-0.02974628171478566,-0.031149301825993514,0.0,-0.024802705749718212,0.0,-0.020664869721473522,-0.04185351270553073,0.006521739130434856,-0.006956521739130417,-0.03514644351464424,0.028146989835809322,0.0729701952723536,-0.019298245614035037,0.050000000000000044,-0.034782608695652306,-0.029027576197387495,0.001784121320249854,0.0077319587628865705,0.02765773552290396,-0.032227488151658656,0.026075619295958363,-0.03867151956323922
2010-12-01,0.045454545454545414,-0.0026303112789887173,0.011070110701107305,0.06250000042712034,0.00454545454545463,0.016326530612245094,0.002053388090349051,-0.0015408320493065508,0.005025125628140614,0.041592394533571,0.03266331658291444,-0.00885935749890876,0.014667816782236054,0.0015128592361737248,0.0,-0.006376195536663132,0.0015847860538826808,-0.0031982942430701655,-0.005192878166844772,0.013698630136986356,0.0,0.0024154589371980784,0.0,0.002447980416156792,0.0019723865877712132,0.0,0.0016286644951140072,0.007954545454545547,0.00643086816720273,0.007213706041478751,0.0022172949002217113,0.0,0.005780346820809523,-0.02071823204419887,0.0018348623853210455,-0.0031201248049922414,-0.001079913606911509,-0.00350262697022774,-0.0008673026886383273,-0.020532319391635023,-0.03065134099616862,0.004472271914132575,0.020952380952380834,0.0030030030030030463,0.002989536621823552,0.013357079252003468,-0.01534526854219953,-0.02186711522287621,0.01762977473065641,-0.012388818297331738,0.004732607666824373
2010-12-02,0.04347826086956519,0.004837510253835164,0.006082725060827077,0.0,-0.004524886877828038,0.00401606425702794,0.0010245901639345245,0.0,0.020000000000000018,-0.0022818026240729594,-0.006488240064882356,-0.0022346370672183813,-0.0034013606921874384,0.0030211479008415143,0.002430133657351119,0.0032085561497323667,0.0015822784810126667,-0.0010695187165776776,0.02087994022653894,0.009009009009009139,0.0,0.00240963855421672,0.00405953991880903,0.061050061050061055,0.0,0.0,0.006504065040650486,0.006764374295377573,0.0031948881789136685,0.009847806624888156,-0.0011061946902655162,0.0,0.0,0.01128349788434413,-0.005494505494505697,0.0,-0.007567567567567601,0.005272407732864748,0.004340277777777901,-0.0318322981366459,0.0,0.015138023152270419,-0.014925373134328401,0.004990019960079861,0.019374068554396384,0.014938488576450082,0.045454545454545414,-0.005159071367153989,0.007699711260827691,-0.010292698616918616,0.031088082901554293
2010-12-03,0.04166666666666674,-0.006439307240405978,0.02660217654171726,0.08618331009687474,-0.010227272727272751,0.009333333333333416,0.0122824974411464,0.006172839506172867,0.009803921568627416,0.03373356203544864,0.03918367346938778,0.010078387356399654,0.022184300939747326,0.010542168880674163,0.01090909090909098,0.011727078891258236,0.009478672985781866,0.00856531049250564,0.04601899213692717,0.007440476190476053,0.0,0.004807692307692291,0.009433962264151052,-0.026467203682393525,0.0019685039370078705,0.0,0.0,0.027995520716685318,0.0031847133757962887,0.02393617021276606,0.017718715393133966,0.0,0.009195402298850519,0.009762900976290068,0.010128913443830712,0.006259780907668322,-0.002178649237472685,-0.006993006993006978,-0.01728608470181503,-0.003207698476343279,0.0,-0.0035087719298243503,0.016098484848484862,0.0357497517378349,0.01754385964912286,0.019913419913419883,-0.026708074534161574,0.013828867761452202,0.01623686723973261,0.023399415014624836,0.007766103243490363
2010-12-06,0.040000000000000036,-0.01143396863913515,0.0,0.039042821528789684,-0.036739380022961954,0.0,-0.0030333670374116384,0.0015337423312882237,-0.009708737864077666,0.0027654867256636795,-0.0109976433621366,0.014412417141550282,-0.010016694922197478,-0.002980625797644687,-0.007194244604316724,-0.018967334035827288,-0.0015649452269170805,-0.005307855626327074,0.007681564298960275,-0.011816838995568735,0.0,-0.014354066985645897,-0.006675567423230944,-0.03782505910165501,-0.005893909626718985,0.0,-0.008077544426494332,-0.0065359477124184995,-0.006349206349206327,-0.014718614718614687,-0.02176278563656142,0.0,0.017084282460136713,-0.006906077348066253,-0.006381039197812188,-0.013996889580093375,0.051310043668122196,-0.01936619718309851,-0.011433597185576128,0.014481094127111849,0.0,-0.014964788732394374,-0.0615097856477167,0.07957813998082486,-0.014367816091954033,-0.007640067911714787,-0.03254626675175476,0.03154305200341012,0.026315789473684292,-0.043188313750397,-0.015865820489573856
2010-12-07,0.03846153846153855,0.01714347856482612,0.020023557126030544,0.10060606021403284,0.02741358760429069,0.036988110964332854,0.059837728194726214,0.026033690658499253,0.019607843137254832,0.03143960286817449,-0.001588562351072187,0.01639344213379168,0.01011804428500973,0.008968610133670785,0.01449275362318847,0.002148227712137407,0.00940438871473348,0.002134471718249653,0.0020790017036917963,0.022421524663677195,0.0,0.012135922330097193,0.012096774193548265,0.006142506142506221,0.011857707509881354,0.0,0.01140065146579805,-0.009868421052631526,0.009584664536741005,0.01581722319859402,0.012235817575083408,0.0,-0.008958566629339137,0.0055632823365785455,0.0,0.006309148264983966,-0.007268951194184803,0.0,0.012455516014235002,0.009516256938937317,0.007905138339920903,0.01966041108132255,0.005958291956305928,0.015985790408525657,0.01895043731778423,-0.007698887938408894,0.014511873350923299,-0.013223140495867813,0.001831501831501825,0.00564221705940926,-0.02210962690004603
2010-12-08,0.03703703703703698,-0.003199841153470273,-0.019630484988452435,-0.08590308370044031,-0.0034802784222738303,-0.03694267515923577,-0.022966507177033524,-0.017910447761193993,0.019230769230769162,-0.04064171122994664,-0.0357995226730311,-0.029032257780411963,-0.017529215932895692,-0.011851851981111716,-0.015476190476190532,-0.025723472668810254,-0.006211180124223503,-0.012779552715655007,-0.04426002735124002,-0.01900584795321636,0.0,-0.004796163069544446,-0.015936254980079667,-0.01831501831501836,-0.011718749999999889,0.0,0.06119162640901776,-0.02436323366555926,-0.012658227848101222,-0.01730103806228378,-0.016483516483516425,0.0,-0.03389830508474567,0.015214384508990486,0.014678899082568808,0.0,-0.03661087866108792,-0.012567324955116699,0.0,0.021995286724273422,-0.03627450980392155,-0.007887817703768563,-0.016781836130306038,-0.05332167832167822,-0.0028612303290413976,-0.0060344827586208405,0.020156046814044037,-0.024288107202680154,-0.029250457038391242,-0.020462046204620443,-0.0023551577955723824
2010-12-09,0.03571428571428581,-0.018716720934686903,-0.03769140164899898,-0.071084336995351,-0.01629802095459809,-0.051587301587301515,-0.04897159647404503,-0.024316109422492405,-0.030660377358490698,-0.0507246376811592,-0.05115511551155105,-0.04208194933897902,-0.008496176722979865,-0.023988006261759565,-0.035066505441354257,-0.03850385038503856,-0.034375000000000044,-0.033441208198489725,-0.06295224295106516,-0.02235469448584193,0.0,-0.016867469879518038,-0.018893387314440013,-0.03731343283582089,-0.02766798418972327,0.0,-0.02124430955993939,-0.04880817253121461,-0.009615384615384581,-0.022007042253521125,-0.01787709497206702,0.0,-0.025730994152046827,-0.03542234332425076,-0.006329113924050556,0.004702194357366851,-0.03148751357220414,-0.047272727272727244,-0.03690685413005279,-0.0176787086856266,0.007121057985757906,-0.02031802120141346,-0.04618473895582342,-0.013850415512465353,-0.0014347202295552641,-0.059843885516044915,-0.05162523900573612,-0.0446351931330472,-0.04990583804143123,-0.02088948787062006,-0.033522190745986724
