,date,seci,sz.000002,sz.000006,sz.000007,sz.000011,sz.000014,sz.000031,sz.000036,sz.000042,sz.000043,sz.000046,sz.000069,sz.000402,sz.000502,sz.000514,sz.000517,sz.000537,sz.000540,sz.000558,sz.000560,sz.000573,sz.000608,sz.000615,sz.000616,sz.000620,sz.000631,sz.000656,sz.000667,sz.000668,sz.000671,sz.000691,sz.000718,sz.000732,sz.000736,sz.000797,sz.000838,sz.000897,sz.000909,sz.000926,sz.000961,sz.000965,sz.002016,sz.002077,sz.002133,sz.002146,sz.002147,sz.002208,sz.002244,sz.002285,sz.002377
1073,2015-04-01,2005.666,1232.745018,287.2831178,80.79896822,39.833304,150.3619824,107.7687344,33.32515644,181.6193215,72.06033576,342.1390903,270.8543184,297.7912331,26.9104654,53.44123564,56.41353795,35.6890379,705.7105286,28.4263282,30.0460176,31.1967407,51.45750426,33.62080524,100.2030561,10.2618441,41.55829992,31.1044344,84.89386452,43.4601635,218.5089863,15.65993138,43.62484224,42.00605225,14.91701271,27.42327236,41.6944491,38.122437,20.68134363,37.7863035,27.6439295,26.83257784,53.5471464,20.1991014,19.16516142,101.7708738,33.45696018,53.26877304,35.96172636,243.1916058,37.5433989
1074,2015-04-02,2043.026,1221.06449,283.7324276,81.2480782,39.63413748,157.4918229,106.7048772,33.50726112,190.3674773,72.60350412,346.5411658,267.4826879,301.7884309,26.9104654,57.10609008,55.70591169,37.47686305,688.7295251,28.92213625,31.703232,31.6906205,51.70729797,34.4159758,100.2030561,10.2188175,41.28931416,30.953442,85.43116746,44.1888369,218.5089863,16.1893959,43.819596,41.14146166,15.23919441,29.11910897,42.0664837,38.983961,21.40189452,37.7863035,27.40424225,27.87994612,52.86987024,20.00882001,19.5425345,103.147356,34.6903965,52.81734276,35.9342956,235.984992,38.6243827
1075,2015-04-03,2080.395,1208.485459,291.4793881,85.65752164,40.03247052,164.268701,107.7687344,34.53918764,207.1030797,71.69822352,361.2147508,266.6397803,299.5400071,26.9104654,56.44969824,61.28829663,37.2407352,678.7406995,30.70704523,32.9521472,31.81409045,52.04035625,37.29846908,100.2030561,10.27260075,42.8135668,33.566772,85.0729655,48.6129254,218.5089863,16.92250062,43.91697288,43.57210313,15.32510953,32.0324693,41.1629711,39.0270372,21.52454148,37.81753185,27.803721,29.00212642,52.15026432,20.28692358,19.89295236,104.3462275,34.45912719,58.10552604,35.5228342,231.3702306,40.4953162
1076,2015-04-07,2124.093,1232.745018,315.0430595,83.98356626,41.89135804,176.622385,108.5134344,35.32830792,227.8324054,73.99160104,397.4095938,272.2591645,306.0354535,26.9104654,56.50439756,67.42105755,38.1177815,678.7406995,33.78105514,33.5285696,31.97871705,53.2893248,40.7524912,100.2030561,11.30523915,43.84467888,36.9234492,89.90869196,50.66882535,218.5089863,16.96322866,44.89074168,46.47582247,15.44324282,33.40943065,41.6413013,39.2854944,22.06112193,39.0978942,28.55474105,28.9273144,55.028688,20.02345704,20.05468368,104.7458514,35.58977715,59.1696117,35.96172636,247.7431513,40.2874347
1077,2015-04-08,2109.034,1241.73004,322.46723,89.0054324,43.152746,170.1278768,107.6623486,35.69251728,226.9766076,74.41406532,437.272833,272.5401337,313.2803744,26.9104654,59.45816084,74.18281959,37.4431305,678.7406995,34.50824028,33.5886136,30.33245105,53.12279566,39.65913168,100.2030561,11.832315,43.88950984,39.49032,88.83408608,48.8731659,218.5089863,17.0039567,44.74467636,49.93418483,14.98144905,36.06189304,42.2259271,38.76858,21.7698354,39.0978942,28.77844915,28.27894356,56.42557008,22.02873015,22.04936996,100.8828208,33.58544313,57.00919536,37.60757196,232.8241965,38.9569931
1078,2015-04-09,2096.972,1315.407221,351.1955418,89.33205784,47.4680206,168.0101024,118.4073064,36.84584692,232.016306,80.08715708,417.708053,288.8363479,332.2670638,26.9104654,56.8872928,81.61289532,37.1732701,678.7406995,37.94584276,36.5187608,29.7151013,51.95709168,38.41667768,100.2030561,12.70360365,45.7275792,37.9571664,93.1325096,49.6538874,218.5089863,17.08541278,44.25779196,49.28166363,15.45398221,37.685258,43.5546221,37.9501322,21.01862277,39.0978942,31.319134,27.8051341,58.45739856,21.10659726,23.47799662,102.4813162,32.24922045,56.2675599,37.66243348,224.9222078,37.4602463
1079,2015-04-10,2149.112,1286.65515,358.2969222,89.08708876,52.21482266,173.3045384,126.8117782,38.66689372,241.9055256,77.8541316,420.3982103,285.4647174,325.5217926,26.9104654,56.28560028,83.93233695,37.2407352,691.7261728,39.96212883,36.8910336,30.33245105,54.28849964,40.80218936,100.2030561,12.70360365,46.1758888,38.8050468,91.16239882,50.6428013,218.5089863,17.98142966,48.59106312,54.20819869,15.91577598,41.09142555,43.1028658,38.2516656,21.1566006,39.0978942,30.34440585,28.50337962,58.28807952,21.54570816,23.0467131,102.8365374,32.60897271,57.8798109,37.19611056,231.8759579,37.9175856
1080,2015-04-13,2187.733,1291.147661,354.423442,87.3723052,54.73759858,175.4223128,122.4499637,38.66689372,234.203345,78.7594122,419.664531,287.1505326,329.2691655,26.9104654,58.14537716,82.47777186,38.455107,680.2390234,39.92907496,40.0013128,30.455921,55.95379104,42.6161722,100.2030561,12.70360365,47.072508,38.3404548,91.69970176,51.34545065,218.5089863,19.06072272,49.4187666,57.095605,16.05538805,40.33772039,41.5084318,38.122437,21.64718844,39.0978942,30.34440585,28.72781568,62.436396,21.97018203,24.50229498,103.902201,33.94519539,63.6839145,36.81207992,233.5827875,38.9985694
1081,2015-04-14,2181.887,1268.685106,340.5434711,84.75930168,51.451351,166.3864754,119.2583921,38.66689372,222.792707,74.89688164,425.533965,292.2079784,319.7758208,26.9104654,60.88034316,78.15338916,37.54432815,656.2658419,39.664644,41.3823248,30.3736077,55.45420362,43.31194644,100.2030561,12.70360365,49.94168944,35.773584,94.56531744,49.3415988,218.5089863,18.7348984,48.15286716,57.34030045,15.70098818,39.01873636,40.4986236,38.983961,21.04928451,39.0978942,30.34440585,28.10438218,62.26707696,21.61889331,24.28665322,101.238042,35.10154194,66.102291,35.74228028,221.7614123,39.3311798
1082,2015-04-15,2101.65,1248.918058,325.0495501,85.86166254,48.99496392,155.0916786,120.9605636,38.66689372,210.1459165,72.1206878,424.3111663,283.4979329,307.2845778,26.9104654,56.12150232,79.52932911,37.5780607,654.2680768,36.62368796,39.448908,28.809655,52.87300195,43.41134276,100.2030561,12.70360365,49.71753464,32.2078404,94.56531744,50.09629625,218.5089863,17.8185175,46.9843446,52.77265205,15.23919441,39.07671368,38.4258594,38.2085894,20.92663755,40.2221148,30.34440585,26.48345508,62.26707696,21.6628044,22.75020568,95.1104763,33.99658857,62.877789,34.23358848,201.9748325,36.9197544
1083,2015-04-16,2126.153,1284.858146,337.3155709,86.31077252,50.38912956,155.0916786,125.747921,38.66689372,211.096803,73.20702452,418.1971725,288.5553787,316.2782728,26.9104654,55.46511048,87.47046825,37.3756654,623.8021587,38.17721985,39.689084,28.93312495,53.37258937,42.14403968,100.2030561,12.70360365,49.80719656,33.218328,95.8190243,49.57581525,218.5089863,18.2257979,51.70712328,52.34851327,15.38954587,37.65626934,38.9041896,37.5193702,20.89597581,40.5343983,30.34440585,26.60814178,62.26707696,21.75062658,23.10062354,96.3537505,36.90030324,66.65045634,34.50789608,199.8887074,37.0444833
1084,2015-04-17,2136.27,1318.102727,339.8978911,86.47408524,50.05718536,155.162271,125.5351496,38.66689372,210.8115371,73.6294888,428.2241223,291.3650708,321.5245948,26.9104654,55.08221524,96.23717136,37.74672345,630.2948954,36.98728053,39.0766352,28.76849835,53.45585394,40.40460408,110.2863825,12.70360365,48.01395816,33.2996316,95.28172136,49.7579836,218.5089863,18.2257979,51.70712328,51.25554026,15.31437014,36.49672294,38.6118767,38.2516656,20.86531407,41.0340519,30.34440585,27.20663794,62.26707696,21.955545,23.15453398,96.6201664,35.92383282,73.32517548,34.5627576,212.4054576,37.2107885
1085,2015-04-20,2093.706,1276.771626,346.9992715,83.41197174,49.52607464,150.3619824,122.8755066,42.55179356,212.5231328,74.05195308,412.5722983,285.4647174,309.5330015,26.9104654,53.93352952,105.868751,36.3636889,669.7507565,36.98728053,37.5395088,28.3980885,54.20523507,38.69001756,121.4200554,12.70360365,45.68274824,31.6735596,92.41610568,51.81388355,218.5089863,17.08541278,51.70712328,50.30938452,15.37880648,33.6268456,39.1167808,39.0701134,19.63884447,39.7849179,30.34440585,27.23157528,62.26707696,21.88235985,23.61277272,94.133618,33.55974654,77.00110776,33.76726556,205.4517075,36.171381
1086,2015-04-21,2174.925,1301.031186,371.531313,84.18770716,50.2895463,152.5503493,125.8543068,41.70197172,217.3726539,75.44005,417.708053,290.5221631,317.5273971,26.9104654,57.7077826,105.4756253,36.93714225,670.2501978,36.98728053,38.248028,29.75625795,55.87052647,39.58458444,133.6040748,12.70360365,47.5208176,32.6608176,96.7145292,54.2341202,218.5089863,17.59451328,51.70712328,55.33379776,15.85133964,35.09077293,39.595111,39.8024088,20.19075579,40.62808335,30.34440585,28.0067648,62.26707696,23.38997394,24.1249219,97.5082194,34.30494765,75.775797,34.50789608,215.5030372,37.3355174
1087,2015-04-22,2234.461,1336.971274,380.8922236,87.45396156,51.84968404,161.3744093,130.8544356,42.30898732,220.5105794,77.12990712,437.5173928,297.5463934,328.7695158,26.9104654,58.30947512,105.4756253,38.455107,672.7474042,36.98728053,38.5362392,30.2912944,58.78478642,42.31798324,147.04851,12.70360365,52.27289936,35.9245764,102.2666596,55.3791784,218.5089863,18.49053016,56.86809792,58.80847315,17.15080583,38.33750285,41.0301016,41.783914,20.80399059,41.56493385,30.34440585,30.80744128,63.0713424,23.33142582,24.71793674,100.349989,35.40990102,76.9043727,36.70235688,221.6349805,38.4580775
1088,2015-04-23,2256.975,1326.189247,378.6326935,91.2509823,50.09037978,158.691895,129.3650355,41.5805686,216.802122,75.31934592,435.316355,294.1747629,328.0200412,26.9104654,58.801769,106.143939,37.94911875,660.7608134,40.68931397,37.947808,30.6205476,59.36763841,46.2192888,161.753361,12.2840943,53.797152,35.018622,101.7293566,57.773391,218.5089863,18.51089418,60.71448468,56.55727501,17.0756301,38.96075904,40.923806,41.0946948,20.97263016,41.0340519,30.34440585,32.1327614,61.03951392,24.18037356,24.23274278,102.5701215,34.79318286,75.25987668,36.72978764,226.6922533,39.913248
1089,2015-04-24,2256.362,1295.640172,367.3350428,97.5793502,48.53024204,154.5975312,124.6840638,40.73074676,212.9034874,76.40568264,421.1318895,286.0266558,317.5273971,26.9104654,59.78635676,106.2225641,39.56828115,638.7853971,41.3173375,37.2392888,31.23789735,58.11866986,46.91506304,177.9286971,11.7462618,53.3488424,34.147512,101.7293566,63.5507301,240.403456,18.79599046,62.27251476,53.75143385,17.62333899,37.46784305,39.9139978,39.630104,23.07295935,40.3470282,33.38044435,30.83244732,59.55797232,24.34138089,23.90928014,99.2843254,35.7182601,73.06721532,40.40550948,221.255685,41.2852659
1090,2015-04-27,2271.275,1320.798234,367.6578328,99.70241556,48.6298253,155.2328635,127.3437068,41.94477796,209.3852073,76.0435704,421.621009,289.3982863,327.2705666,26.9104654,59.67695812,98.87111355,40.10800195,653.2691942,39.82991335,38.9445384,30.90864415,58.03540529,46.41808144,195.7845876,11.7247485,53.21434952,33.4854684,111.9381125,62.32759975,243.3445041,18.6330783,62.27251476,53.68618173,18.09587215,37.14896779,39.9671456,39.845485,23.16494457,40.81545345,31.8304668,31.35757416,59.6849616,25.1756916,24.07101146,97.2418035,39.29008611,72.16435476,41.0089862,214.9746211,42.0752156
1091,2015-04-28,2208.561,1274.974622,349.9043817,97.5793502,46.90371546,151.773832,135.4290216,39.63811868,205.2963954,72.48280004,463.685286,280.1263024,352.2530526,26.9104654,55.84800572,91.91278866,38.62376975,625.3004826,36.359257,40.3015328,29.5504747,55.03788077,44.75319308,215.3210325,11.1654027,50.61415384,31.5225672,107.639689,59.7512188,235.2838536,18.28688996,58.52350488,51.36973147,17.45150875,36.22133067,38.3992855,37.9501322,22.96564326,40.2221148,28.8263866,30.40734464,58.8383664,24.07791435,22.31892216,97.55262205,40.70339856,72.8737452,39.25341756,204.2360208,41.8673341
1092,2015-04-29,2254.975,1279.467133,362.4931925,97.987632,47.7999648,149.3030952,129.4714212,39.88092492,209.3852073,73.14667248,451.7018583,284.0598713,343.5091825,26.9104654,57.37958668,97.21998561,39.8718741,622.3038349,36.52452635,42.871416,30.1266678,56.20358475,49.22602748,236.9581704,11.3159958,51.46594208,30.08654372,109.4306988,65.7367503,258.812239,18.79599046,59.83809276,51.0597839,17.70925411,36.43874562,39.063633,37.9501322,25.26527376,40.2845715,29.41761515,30.3823386,63.7062888,24.34138089,22.72325046,99.0179095,42.16810419,70.939044,40.95412468,210.719704,42.5741312
1093,2015-04-30,2267.773,1311.813212,377.0187434,107.7863952,48.56343646,153.2562741,129.3650355,40.18443272,217.5628312,73.99160104,460.2614495,291.3650708,352.5028775,26.9104654,57.21548872,98.79248841,41.45730395,652.769753,39.40021304,40.3976032,30.0443545,55.70399733,47.48659188,260.6960013,11.7462618,52.03567428,29.0708164,106.9232851,68.10493885,282.0138412,18.5312582,59.83809276,55.39904988,17.92404191,37.87368429,40.8972321,37.5624464,26.49174336,40.87791015,30.53615565,31.3825802,63.9179376,24.31210683,23.1814892,104.6570461,41.55138603,70.97128902,41.91420128,231.7916744,41.6178763
1094,2015-05-04,2281.655,1307.320701,368.3034128,106.153268,47.26885408,153.538644,125.4287639,41.82337484,221.2712886,74.59512144,452.6800973,298.1083318,355.2509509,26.9104654,58.36417444,97.73104902,42.19942005,658.7630483,41.28428363,38.6323096,32.88416335,56.70317217,48.40600784,286.7445945,11.62793865,52.79531916,28.68554052,104.7740733,67.01192875,271.9924919,19.4476391,58.86432396,52.60952175,18.24622361,38.39548017,42.2259271,39.0701134,28.8220356,42.37687095,31.01553015,32.20777952,65.611128,25.04395833,22.911937,102.6589268,40.65200538,71.68067946,41.03641696,220.2426137,41.160537
1095,2015-05-05,2217.886,1237.237529,348.2904316,109.9911169,44.58010606,147.5382832,114.8965776,39.03110308,206.1521932,70.18942252,420.1536505,280.96921,329.7688152,26.9104654,59.0752656,93.64254174,42.60421065,626.7988064,39.664644,37.9237904,32.2668136,53.53911851,44.70349492,258.385239,10.9932963,48.87048728,29.4210672,95.46082234,64.20133135,255.5444077,19.71237136,56.9654748,51.53286177,17.37633302,36.9605415,39.1699286,36.4855414,25.93983204,40.2845715,28.87432405,29.58214532,60.44689728,23.68271454,21.6989521,94.4000339,39.75262473,70.1329185,38.15618716,208.5922455,41.7010289
1096,2015-05-06,2206.709,1218.368983,337.6383609,104.8467662,42.9867739,142.5968096,109.2581344,36.96725004,198.6401899,66.32689196,404.012707,271.9781953,319.7758208,26.9104654,54.48052272,96.63029706,43.7173848,607.3205965,38.90440499,37.5034824,34.0777062,50.7913877,43.03860656,245.3609424,10.50924705,45.83190776,28.020064,89.37138902,62.7179605,257.1783233,19.9567396,55.69957536,50.06468907,16.47422426,34.68493169,39.1965025,34.7624934,23.6095398,38.81683905,27.6439295,28.0067648,59.76962112,23.84372187,21.53722078,89.20492385,38.05664979,69.0043428,37.25097208,208.5922455,40.2458584
1097,2015-05-07,2181.299,1222.861494,336.6699909,96.68113024,41.9909413,132.8550474,109.3645202,34.53918764,195.1219098,64.09386648,410.3712605,264.6729958,322.7737191,26.9104654,50.76096896,89.71128474,45.84253545,550.3842906,41.08596041,36.6028224,33.04878995,49.62568372,41.9949452,246.6213582,9.92838795,45.19887036,25.393183,84.35656158,61.6249504,273.081769,18.1239778,54.19023372,46.59001368,15.32510953,35.40964819,37.8678075,32.737912,22.996305,37.38033495,28.123304,26.881493,57.9917712,23.419248,20.32423588,89.6045477,36.12940554,62.10390852,38.34820248,216.0890042,36.6287203
1098,2015-05-08,2272.169,1239.933036,352.8094919,99.78407192,44.34774512,140.1260728,113.7263347,36.36023444,200.1616083,66.26653992,415.9961348,272.5401337,327.7702163,26.9104654,53.16773904,80.74801878,43.1101989,566.8658528,44.98631707,37.467456,33.2545732,51.70729797,44.40530596,247.6717047,10.4554638,47.35119752,26.30383508,92.77430764,63.7068744,285.1727448,18.75526242,57.9392436,47.12834367,15.84060025,36.0908817,40.0431906,33.9440456,23.71685589,38.5357839,29.0500947,27.93174668,59.64263184,24.60484743,21.59113122,89.693353,38.00525661,63.13574916,39.39057136,237.6675123,37.9175856
1099,2015-05-11,2373.916,1264.192595,361.8476124,100.0698692,45.77510518,153.6092365,117.5562206,40.00232804,210.5262711,68.1978052,429.6914808,277.3166103,335.2649621,26.9104654,54.80871864,85.7014026,45.1341519,566.8658528,47.49841119,39.6410488,36.217852,54.03870593,44.50470228,268.888704,10.9932963,49.63013216,27.73986336,98.505539,67.66253,283.212046,20.62875226,60.32497716,48.13975153,16.46348487,36.56919459,42.299145,35.3655602,24.65203896,39.5975478,30.4243016,28.60690976,61.75911984,24.82440288,22.18414606,92.357512,39.98389404,65.1349404,41.31072456,261.4747866,39.4143324
1100,2015-05-12,2425.902,1250.715062,358.2969222,98.88585196,45.44316098,158.7624875,119.3647778,40.54864208,211.4771576,68.31850928,422.8438078,274.5069182,331.7674141,26.9104654,55.30101252,82.43845929,46.78704685,566.8658528,49.08499695,39.62904,37.1232983,55.70399733,47.16355384,274.5605751,10.91799975,49.18700598,27.6698132,97.43093312,65.97096675,273.9531907,20.62875226,59.30251992,48.27025577,16.56013938,36.00391572,41.896296,35.0640268,26.10847161,40.596855,31.81448765,28.58190372,62.52105552,25.43915814,22.3728326,91.42505635,40.26655653,67.19862168,41.06384772,287.6121345,39.6222139
1101,2015-05-13,2445.873,1320.798234,369.9173629,102.8870136,46.70454894,157.5624154,119.4711636,41.2770608,213.8543739,69.76695824,429.2023613,281.5311484,339.5119847,26.9104654,57.7077826,79.72589196,47.5628955,566.8658528,53.05146135,38.8004328,37.4525515,56.37011389,46.69142132,302.0796534,10.7781633,50.07325834,27.00433668,99.22194292,67.22012115,273.6264075,20.62875226,65.2425096,49.9178718,16.38830914,36.45323995,46.0859256,36.0117032,25.21928115,40.596855,31.87840425,29.5071272,64.42589472,24.98541021,22.48065348,92.357512,42.3993735,73.90558584,42.21593964,294.9062781,38.9569931
1102,2015-05-14,2454.198,1310.91471,358.6197122,103.4177799,45.67552192,155.5858259,115.5348919,45.16196064,215.0905263,68.43921336,438.7401915,273.9449798,329.0193406,26.9104654,55.62920844,80.11901766,45.91000055,566.8658528,58.30702668,40.1334096,36.9586717,57.95214072,46.07019432,302.0796534,11.5956687,50.57968826,28.33528972,98.14733704,70.65529575,280.0531424,20.62875226,63.44103732,49.83630665,16.62457572,38.91727605,45.790503,35.4517126,25.35725898,40.4094849,35.07423425,28.60690976,63.66395904,25.00004724,22.75020568,90.71461395,42.70773258,72.551295,41.53017064,284.1676778,40.4121636
1103,2015-05-15,2442.756,1272.279115,338.929521,111.4609314,43.45149578,153.4680515,110.4283774,43.76582476,213.9494625,65.96477972,435.5609148,264.953965,315.778623,26.9104654,53.76943156,79.37207883,43.21139655,566.8658528,63.19899944,40.4576472,35.60050225,56.78643674,44.4798532,281.492862,11.41280565,48.55396858,27.21448716,93.49071156,68.05289075,277.6567328,20.62875226,63.24628356,48.59651637,16.03314048,38.65637811,47.804748,34.2025028,24.97398723,39.0978942,36.7840033,27.58166212,67.38897792,24.0047292,22.1032804,90.1373795,42.37367691,68.8431177,40.92669392,290.2461308,39.081722
1104,2015-05-18,2501.461,1243.527045,338.929521,115.7478903,43.94941208,154.0327914,119.4711636,45.04055752,210.0508279,65.72337156,420.3982103,263.549119,309.0333518,26.9104654,54.04292816,81.61289532,42.6379432,623.8021587,61.08355176,41.0340696,34.9831525,58.45172814,43.78407896,283.8036243,11.7247485,48.17414614,27.07438684,95.8190243,66.9859047,266.328251,20.62875226,63.34366044,49.72211544,16.03314048,42.52636422,52.5852228,34.245579,25.09663419,38.723154,36.00102495,27.18156548,70.2855945,25.16105457,23.3162653,88.6276894,41.49999285,67.81127706,41.50273988,315.8769409,41.4931474
1105,2015-05-19,2567.287,1272.279115,350.2271717,118.2384093,45.50954982,155.303456,119.1520064,49.53247296,218.703895,68.62026948,441.6749085,271.1352877,321.0249451,26.9104654,56.28560028,82.47777186,43.81858245,686.2323187,59.19948117,42.9674864,36.9586717,58.95131556,44.4798532,286.7445945,12.8649534,50.19986582,27.98503892,96.89363018,68.0268667,282.1227689,20.62875226,64.7556252,54.69758959,17.6353792,46.75870858,57.8491164,35.107103,25.43391333,40.12842975,37.37523185,28.05677688,70.79676246,25.1756916,25.31095158,91.2030431,41.8854417,69.77822328,44.65727728,314.053405,41.992063
1106,2015-05-20,2619.324,1262.395591,356.3601821,119.0958011,47.83315922,159.0448574,117.3434492,51.23211664,218.3235404,69.52555008,442.164028,272.5401337,322.2740694,26.9104654,55.7933064,81.69152046,43.68365225,675.2446106,58.5053499,43.3757856,36.217852,60.20028411,46.4677796,289.4754954,12.5422539,50.9595107,29.9464434,97.43093312,74.81914375,272.6460581,20.62875226,68.6507004,53.76774688,18.3881088,46.381856,63.6232854,35.0640268,26.61439032,40.31579985,39.4365422,28.08178292,71.35052775,27.69326076,25.7422351,92.0910961,43.88977572,70.6165938,44.1635236,309.6971804,41.992063
1107,2015-05-21,2713.419,1271.380613,372.8224731,119.0958011,49.2937137,166.2452904,126.0670782,56.08824144,235.7434835,73.6294888,452.4355375,275.630795,333.0165384,26.9104654,58.801769,81.80945817,44.35830325,688.7295251,59.06726569,47.7109624,35.394719,62.4484275,49.8224054,290.9459805,12.57452385,55.89720242,32.95860028,106.2068811,82.31407015,273.2996244,20.62875226,75.51577044,56.1168232,18.6031744,46.41084466,69.9882996,35.3655602,28.91402082,41.3463354,41.49785255,28.756946,71.60611173,29.7131709,28.32993622,93.7783968,48.28389261,72.00312966,47.83924544,308.9880275,45.1518618
1108,2015-05-22,2740.917,1301.929688,393.8038244,119.0958011,50.1235742,171.2573565,129.6841927,56.99876484,234.499202,74.77617756,477.6251918,288.5553787,340.9091322,26.9104654,61.37263704,86.0945283,45.70760525,689.7284077,64.98390842,48.4795256,36.91751505,68.52674111,52.70489868,312.7931877,12.61755045,55.51737998,34.4997038,106.2068811,90.53766995,297.2637206,20.62875226,83.06247864,59.19998587,19.47419008,44.7874797,66.0403794,36.5286176,28.31611689,44.4067137,39.947875,28.756946,71.94689037,29.72780793,30.02811508,97.64142735,48.72073464,77.35580298,49.75939864,308.5827973,46.8149138
1109,2015-05-25,2785.071,1349.550304,433.1842068,119.0958011,55.13593162,176.1282376,131.7055214,57.3629742,248.1862983,78.1558918,494.4998145,295.0176705,350.8385244,26.9104654,62.6307214,88.57122021,47.2930351,690.227849,71.49552081,47.494804,37.74064805,68.52674111,56.10922264,316.9945737,13.8760785,56.78345478,36.49613336,108.1769919,90.53766995,297.481576,20.62875226,85.6916544,58.726908,20.14089344,45.70062249,72.647103,37.5193702,28.57674168,46.37409975,41.94526875,30.20729632,71.18013843,32.69912502,33.0201445,99.3731307,49.3374528,84.06276714,49.75939864,303.7200349,49.475797
1110,2015-05-26,2884.661,1416.937969,453.8427681,119.0958011,54.770793,182.1285984,134.7907072,58.09139292,254.5034196,80.5699734,501.3474875,299.2322087,361.2771162,26.9104654,67.8271568,91.55897553,47.2930351,698.2189094,77.18078645,49.356168,39.05766085,68.52674111,56.55650608,328.1282466,14.2848312,58.68256698,37.3017102,109.6097998,90.53766995,303.6904555,20.62875226,94.26081984,59.11842072,22.1517568,46.36736167,77.88414,37.907056,31.4282835,46.7800683,42.36072665,31.10751376,74.1193542,33.47488761,34.98787556,101.3268473,49.77429483,86.35216356,49.75939864,323.8802374,51.3051542
1111,2015-05-27,2918.024,1383.693388,499.3561609,119.0958011,56.72926378,182.0580059,132.3438357,55.72403208,245.7934493,80.08715708,492.054217,329.2959141,352.8753228,26.9104654,66.51437312,88.8464082,46.78704685,682.2367885,84.91539203,48.1793056,38.06990125,68.52674111,54.4194852,314.0536035,14.3493711,58.5559595,35.86568192,108.7142949,90.53766995,293.9958893,20.62875226,97.91245284,56.7693444,24.36693248,45.8020828,75.19848,39.2854944,32.77740006,49.7779899,41.14631125,30.73242316,74.46013284,34.22137614,34.17921896,98.79589625,48.48946533,85.48154802,49.75939864,318.7135523,52.8850536
1112,2015-05-28,2756.926,1289.350657,482.8938699,119.0958011,59.2520397,163.986331,119.8967064,53.90298528,221.3863895,80.75102952,442.8977073,311.8758231,323.341746,26.9104654,59.84105608,79.96176738,47.5628955,630.7943366,81.18030472,44.9249208,34.3246461,68.52674111,49.076933,282.7532778,12.91873665,54.88434258,33.273826,104.0576694,90.53766995,264.5854076,20.62875226,92.508036,51.09240996,21.92593792,43.55546165,67.678632,35.6670936,30.5084313,45.4684776,37.05564885,30.18229028,67.3037814,33.26996919,32.6158162,90.4037954,44.99472909,80.22560976,49.75939864,303.8213425,48.1453554
1113,2015-05-29,2793.254,1289.350657,503.5524312,119.0958011,59.749956,160.0331522,118.8328492,54.3278962,221.5778174,84.7946162,437.272833,329.8578525,322.068747,26.9104654,59.0752656,75.95188524,50.22776695,611.815568,89.31155674,45.5013432,33.9130796,68.52674111,49.25087656,275.190783,13.39202925,54.06139396,32.81849996,100.8338517,90.53766995,254.0194197,20.62875226,98.30196036,49.34691575,20.5925312,43.55546165,70.632858,34.7624934,32.5014444,48.56008425,36.9437948,31.10751376,68.155728,34.45556862,33.90966676,91.24744575,45.9968961,79.4839743,49.75939864,293.791895,49.6421022
1114,2015-06-01,2926.962,1336.971274,539.7049134,119.0958011,64.26439712,176.0576451,123.6202066,57.666482,231.0534994,93.30425384,474.6904748,345.0301899,337.5993348,26.9104654,64.65459624,79.96176738,52.45411525,636.2881907,98.2427292,46.7622672,35.8062855,68.52674111,52.13336984,289.2654261,14.7366105,57.35318844,34.25452824,108.1769919,90.53766995,263.4961305,20.62875226,105.459161,52.3648263,21.16245504,47.91825498,76.9710156,36.2701604,35.73625797,53.43170685,38.84531365,32.40782784,70.75416513,37.30978947,35.1765621,98.4850777,45.9968961,83.70807192,49.75939864,306.9618765,52.8850536
1115,2015-06-02,3029.974,1329.783256,565.8509051,119.0958011,68.7124494,193.6351726,125.8543068,63.4331302,243.3048863,98.31347316,478.1143113,345.5921283,346.7649276,26.9104654,69.08524116,81.7000624,54.54553335,657.7641658,108.0670021,47.074496,37.65833475,68.52674111,55.06556128,299.5588218,16.21027155,60.138553,35.16518032,111.0426076,90.53766995,264.040769,20.62875226,107.2119449,54.3223899,21.32375424,52.71587821,82.449762,37.5624464,39.30835068,55.8362898,39.5324171,32.80792448,71.1375411,38.9344998,35.47306952,103.147356,45.9968961,84.8044026,49.75939864,337.6580642,54.7559871
1116,2015-06-03,3041.412,1352.245811,544.5467637,119.0958011,64.729119,202.5298251,128.7267212,66.89311912,254.0248498,96.08044768,468.576481,331.5436678,358.4765184,26.9104654,65.69388332,80.2778176,52.58904545,723.6904147,118.8836258,46.2458888,41.44474655,68.52674111,55.71163736,290.3157726,16.5007011,61.21471658,34.28955332,114.8037282,90.53766995,272.9728413,20.62875226,103.5603119,52.0385657,21.37752064,52.65790089,79.22697,38.2947418,43.2330534,56.96681972,39.93189585,32.15776744,75.86584473,39.27115149,34.28703984,107.2323998,45.9968961,84.1595022,49.75939864,347.6875116,54.5896819
