,DATE,sse180,sh.600009,sh.600010,sh.600295,sh.600019,sh.600028,sh.600031,sh.600036,sh.600048,sh.600050,sh.600066,sh.600068,sh.600085,sh.600111,sh.601628,sh.600150,sh.600196,sh.600295.1,sh.600406,sh.601933,sh.600536,sh.600547,sh.600598,sh.600600,sh.600690,sh.600875,sh.600887,sh.600895,sh.601006,sh.601877,sh.601899
679,2013-10-29,0.004862098,-0.017051401,-0.023167193,-0.021704103,-0.007389163,0.013928422,-0.020923603,0.02156698,-0.005530966,-0.006060419,-0.05425451,-0.014548101,-0.031146171,-0.006847027,0.021296161,-0.026664505,-0.00399652,-0.021704103,-0.037855809,-0.048257056,-0.045849457,-0.021545494,0.08240973,-0.005366758,-0.024751182,-0.023753723,-0.014417559,-0.034354229,0.018297283,-0.029202862,-0.01209027
680,2013-10-30,0.012763085,0.042325258,0.007783746,0.017582779,0.009925558,0.034471942,0.014094127,0.005439684,0.021791568,0.011921742,0.004835838,0.024359608,-0.001076463,0.005511971,0.010018033,0.017120412,0.029601607,0.017582779,0.048969419,0.055800969,0.017105177,0.000386374,-0.013947083,-0.018125492,0.013816178,0.016067719,0.037838415,0.00122379,0.023520841,0.047597591,0.003958313
681,2013-10-31,-0.014507593,0.020599385,0.020743063,0.017275866,-0.002457002,0.004364073,-0.007083277,-0.015672305,0.018111015,0.020681243,-0.020310858,0.002296365,-0.062775364,0.001899384,0.002054119,-0.005341145,-0.062658279,0.017275866,0.019395311,-0.011535191,0.048243063,-0.020576216,-0.070347881,-0.017160279,-0.031885781,0.021111143,-0.10009027,-0.031586333,-0.001447122,-0.10009027,-0.004122528
682,2013-11-01,0.006870935,0.007342162,-9.03E-05,-0.00578017,0.004926108,0.00434432,-0.001498721,0.015738408,0.0198887,-0.0088112,0.018671456,0.014195444,-0.000616863,0.048360882,0.012748532,0.012226446,-9.03E-05,-0.00578017,0.01902288,0.000633319,-0.037564719,-0.008358752,-0.038713276,0.015297727,0.016007605,0.001639834,-0.03972071,0.017524906,0.016214078,0.021365669,-9.03E-05
683,2013-11-04,-0.001972856,-0.006797178,-9.03E-05,-0.0029515,0,-0.002297776,-0.002911144,-0.010172763,-0.012461404,-0.003022821,0.006048465,-0.002437688,0.009393397,0.000667306,-0.007132524,0.001647853,-0.009376399,-0.0029515,-0.004591395,0.01364798,0.007932382,-0.001071143,0.021743791,-0.013080095,0.043002252,-0.004408059,0.002188211,-0.00674806,-0.018806848,-0.031973241,-9.03E-05
684,2013-11-05,-0.000496993,-0.005492026,-9.03E-05,0.005648611,0.00245098,0.022033624,-0.002919124,-0.0047199,-0.007397159,-0.003031446,0.011502164,-0.009502035,-0.008962921,0.024512304,-0.007182469,-0.006452329,0.023342653,0.005648611,-0.027972712,0.007755664,0.099862914,0.000400648,0.09990973,-0.027947256,-0.016493672,0.00945006,0.006982223,0.024038416,0.008084117,0.012695472,-9.03E-05
685,2013-11-06,-0.011903418,0.00398305,-9.03E-05,-0.001516804,0.002444988,0.021554752,-0.002927149,-0.012183293,-0.021120764,-0.005989975,-0.00491536,-0.016717348,-0.012728501,0.003603856,-0.01509027,-0.009985497,-0.050462336,-0.001516804,-0.021795696,-0.000797984,-0.002431194,-0.00695975,-0.009414279,-0.026714819,-0.009355248,-0.025004359,-0.012631027,-0.02626828,-0.005495675,0.0328095,-0.004138853
686,2013-11-07,-0.004546465,-0.003470933,-9.03E-05,-0.014375984,-0.004878049,0.014740238,0.008444581,0.007442687,-0.007609067,-0.011959706,-0.032211482,-0.002505729,-0.03689027,-0.026958139,-0.002265759,0.000497619,-0.008529089,-0.014375984,0.006248874,-0.020628514,-0.006489587,0.007320797,0.001478357,-0.003103715,-0.061187527,-0.021235644,-0.043778357,0.002597902,0.006703208,-0.043053233,-9.03E-05
687,2013-11-08,-0.01383205,-0.004839252,-9.03E-05,-0.0218294,-0.004901961,-0.002177953,-0.012784205,-0.011305223,-0.010912781,-0.006096276,0.008049993,-0.012196808,-0.021684954,-0.043584975,-0.005904223,-0.012428695,-0.040819753,-0.0218294,-0.024499719,-0.013105454,-0.081455663,-0.018726857,0.04376251,-0.002880319,-0.016690536,-0.01269153,-0.003808729,0.020016969,-0.008187436,-0.050012871,-0.012285392
688,2013-11-11,0.003623128,0.025812934,-9.03E-05,-0.001571751,-0.002463054,-0.00218232,-0.004375984,-0.004816168,-0.020878016,-0.009153714,-0.006922568,-9.03E-05,0.058200619,-0.026582955,0.005026689,0.00585857,0.07278679,-0.001571751,0.053178495,0.023352953,0.007388113,-0.021079775,-0.089362588,0.003873358,0.016114997,-0.001913424,0.039099279,-0.027685539,-0.00961408,0.021905657,-0.008320723
689,2013-11-12,0.011254291,0.003896441,-9.03E-05,0.019197564,0.004938272,-0.002186706,0.012822212,0.014154744,0.011082914,0.009056071,0.000535121,0.004811691,0.028251976,0.009657902,0.023182457,0.02238164,0.043028454,0.019197564,-0.008519389,-0.006532647,-0.027926039,0.007566698,-0.033039199,0.009663562,0.026487803,0.01817457,0.022998493,0.030990811,0.002656983,0.010670989,0.008208485
690,2013-11-13,-0.023275238,-0.009355657,-9.03E-05,-0.014646311,-0.00982801,-0.016896993,-0.019920298,-0.032861806,-9.03E-05,-0.027280602,-0.01634027,-0.036675636,-0.015690894,-0.019800648,-0.02425516,0.016682431,-0.01198155,-0.014646311,0.000682528,-0.045479319,0.001341369,-0.017314181,0.017797294,-0.016189626,-0.023391241,-0.012646324,-0.024413239,-0.023681358,-0.026117667,-0.021383645,-0.020666402
691,2013-11-14,0.006255829,-0.006102294,-9.03E-05,0.008772359,-0.004962779,-0.008637279,0.001354817,-0.006866649,-0.015559883,0.00612091,-0.00962013,0.004973021,0.016814115,0.015502672,0.000638062,0.06361849,0.061800847,0.008772359,-9.03E-05,0.005947466,0.006342897,0.001456122,-0.030215793,0.018610057,0.01250085,0.009900647,0.051310398,0.006621139,0.019600307,0.018846072,-9.03E-05
692,2013-11-15,0.020624093,0.005958117,-9.03E-05,0.011622761,0.014962594,0.025771799,0.02011175,0.00868166,0.025723422,0.012255409,0.011455593,0.01502308,0.007182457,0.015667306,0.022471593,-0.002229307,-0.009804247,0.011622761,-9.03E-05,0.014163293,0.018138897,0.015349771,0.010263483,0.027215834,0.029359992,0.01609678,0.016287144,0.038576397,-9.03E-05,0.026797828,0.016716453
693,2013-11-18,0.037716366,0.035981874,-9.03E-05,0.030300468,0.024570025,0.037724856,0.022540565,0.095561904,0.023979752,0.018202413,0.034151962,0.019760847,0.014350163,0.021787216,0.100265602,0.01973824,0.039691746,0.030300468,-9.03E-05,0.016921564,-0.002880319,0.016635528,0.099824333,0.020235841,0.050767963,0.023803535,0.016985247,0.028151065,0.046806282,0.015312117,0.012306424
694,2013-11-19,-0.007027376,-0.000735015,-9.03E-05,-0.002899259,-0.007194245,0.001934021,-0.002856522,-0.028308965,-0.008637279,-0.003084282,-0.022775739,0.00477591,-0.010766427,-0.0078754,0.016727324,-0.024788116,-0.029964484,-0.002899259,-9.03E-05,-0.009544815,-0.029467747,-0.011057369,0.029412836,-0.01366295,0.001119651,-0.001818878,-0.050220324,0.006151927,0.005179822,-0.004261677,-0.004171903
695,2013-11-20,0.004752166,0.004425859,-9.03E-05,0.012585786,0.007246377,-0.004130674,0.004070618,-0.006442357,-0.004400615,0.011921742,-0.010755264,0.002331038,-0.005229016,0.000694351,0.003090392,0.041396799,0.030703895,0.012585786,-9.03E-05,-0.001558699,-0.007777034,-9.03E-05,0.005188765,0.03009171,0.016223929,0.015494146,0.000656556,0.004872509,0.011705274,-0.00580238,0.008106451
696,2013-11-21,-0.006783443,-0.021927136,-9.03E-05,0.001300551,-0.009592326,0.018165308,-0.013902425,0.001736214,-0.0303933,-0.008992347,0.013860269,-0.007336647,-0.010937377,-0.019690427,-0.02355254,-0.016127518,-0.024199285,0.001300551,0.039291969,0.000645024,0.02145415,-0.017227367,0.090682423,-0.000951968,0.027258125,-0.013730509,-0.01849823,-0.011201381,0.011567761,0.019442476,-0.012285392
697,2013-11-22,-0.005250245,0.009102113,-9.03E-05,-0.011201381,-0.004842615,0.005885826,-0.004291951,0.000821307,-0.013483127,-0.003084282,-0.008220351,-0.00982263,-0.010534134,-0.006887551,-0.001388971,0.030403947,-0.04198071,-0.011201381,-0.018663821,-0.001559778,-0.043692166,0.018371268,-0.035165923,-0.003755643,-0.022659714,0.003366947,-0.003891588,-0.028804377,-0.005211909,-0.027137603,0.012255409
698,2013-11-25,-0.004079419,-9.03E-05,-9.03E-05,0.002718719,0.00973236,-0.03969423,0.005535609,-0.014662219,0.001040952,-0.012102282,0.009998002,-9.03E-05,0.006242184,-0.004116035,0.001860315,0.03613422,-0.033722557,0.002718719,0.00672275,0.031550642,-0.061537247,-0.017713634,-0.016483713,-0.035147617,-0.021404657,-9.03E-05,-0.016116726,-0.010373046,-0.01038628,-0.002020772,-0.016350433
699,2013-11-26,-0.000955972,-0.004644597,-9.03E-05,-0.007093071,0.009638554,-0.026894394,-0.012677683,0.000833944,-0.012519649,-9.03E-05,0.02238164,-0.002547272,-0.004285341,-9.03E-05,0.003803306,0.012218937,0.005130148,-0.007093071,-0.016631623,-0.001516804,0.027364851,0.00657298,0.008605382,-0.003902784,0.030762725,0.000771056,0.008958334,0.054455185,0.00511129,-0.020206324,0.004041961
700,2013-11-27,0.011683608,-0.011201381,-9.03E-05,0.01542454,0.011933174,-9.03E-05,0.002742591,0.002679813,0.003342224,0.009028271,0.046918277,0.009761947,0.009388403,0.016886286,0.019302102,0.030551753,0.0027949,0.01542454,0.039665082,0.013481159,0.006076225,-0.00212693,-0.013739695,0.00756394,-0.009479941,0.024006116,0.008364765,-0.009942487,0.029663934,0.001883674,-9.03E-05
701,2013-11-28,0.009523681,0.003214423,-9.03E-05,0.01240973,0.018867925,0.016858883,0.018271312,0.006355402,0.019293995,0.008945875,-0.001256451,0.009665828,0.018167424,0.083773005,0.002446192,-0.013775971,0.014869454,0.01240973,0.046968554,0.00836639,0.013699311,0.013175036,-0.023396898,0.013761383,0.021829161,-0.008493631,0.02912721,-0.003821613,-0.002602833,0.006213907,0.012255409
702,2013-11-29,-0.000231702,-0.006677885,-9.03E-05,0.001281472,-0.00462963,-0.004256937,-0.00563812,-0.001920096,-0.004564543,0.026775402,0.002244815,-0.004921188,0.011180222,-0.027959724,-0.00578287,0.051105902,-0.014262606,0.001281472,-0.001494764,-0.004981954,0.006962627,-0.006132566,0.018552534,-0.000310631,-0.0018294,0.004994476,0.005093635,0.006151927,-0.003868608,0.001475901,-0.004155311
703,2013-12-02,-0.001340865,-0.029267989,-9.03E-05,-0.028857393,-0.020930233,0.048026885,-0.019616072,0.020991307,-0.011326225,-0.0088112,-0.016397783,-0.014653377,-0.029472236,-0.015178916,0.041258331,-0.033317398,-9.03E-05,-0.028857393,-0.005012914,-0.042927349,-0.09989017,-0.016807595,-0.090866258,-0.035135454,-0.034933476,-0.030444402,-0.044294592,0.023482931,0.00496662,-0.057947971,-0.016416801
704,2013-12-03,0.007000836,0.010838692,-9.03E-05,0.030939349,0.019002375,-0.016058334,0.028359232,-0.003680934,0.011273366,0.008707384,0.034841642,0.007298893,0.033312653,0.015995521,-0.0086425,0.051698807,-9.03E-05,0.030939349,0.008390295,0.024121029,0.038809424,-0.000605468,0.057880744,0.035542439,0.025782173,0.088605382,0.024832649,-0.013423603,0.002425453,0.031859937,-9.03E-05
705,2013-12-04,0.012433864,0.030990811,-9.03E-05,0.005381686,0.023310023,0.001938128,0.031721625,0.002612433,0.011145685,0.01735159,0.03366259,0.02191462,0.03021276,-0.001221065,0.011616446,0.000804985,0.058564129,0.005381686,0.028641335,0.017101707,0.006328559,0.005064369,0.0166525,-0.004942498,0.055041695,0.016682893,0.02071695,0.041678772,0.001164435,0.018808001,0.008208485
