sz.000667,sz.000608,sz.000002,sz.000668,sz.000402,sz.000691,sz.000560,sz.000573,
0.00390973,-0.003863855,0.005840928,-0.035416357,-0.0088622,0.011730061,0.001676514,-0.00940704,
0.007877857,0.005591548,0.011309101,0.060003627,0.033833034,0.023274216,0.026364756,0.028122896,
-0.004042839,0.030041557,-0.023409353,-0.020462281,-0.007222937,0.025023885,-0.024145253,0.018202413,
0.007846238,-0.080529027,0.006674553,-0.000994429,-0.010147741,-0.0446337,-0.024738157,-0.012066318,
-0.015838301,-0.008042556,-0.007995408,-0.036289365,-0.017506816,-0.016407286,-0.016335757,-0.012211482,
-9.03E-05,-0.028146382,0.009471483,0.001787664,0.004341044,0.002279398,-0.005594857,0.006044699,
-0.01609027,0.032899421,-0.013507792,-0.003839098,-0.022149093,-0.004818402,-0.013005399,-0.027529294,
0.020234933,-0.018054342,0.03870973,0.024368808,0.008932286,0.014161511,0.012993842,0.009314119,
0.003893794,0.003974771,0.014541998,-9.03E-05,0.010341921,0.016303173,-0.009315362,0.01233209,
0.011814492,0.008006896,0.028372728,0.011847287,0.022033624,-0.016219302,0.001771927,-9.03E-05,
-0.004011839,-0.022178623,-0.023706506,-0.046369762,-0.017406287,-0.049270598,0.005485938,-0.024630147,
-0.011901294,0.006069894,0.002177304,-0.001041745,0.018999304,0.027003326,-0.007483985,0.053368849,
0.003893794,-9.03E-05,-0.038551808,0.000862111,-0.03323148,-0.004886433,-0.009401257,-0.015015643,
0.011814492,-0.040906597,-0.004796153,-0.027683039,-0.017974025,0.028825393,-0.007609067,-0.021302391,
-9.03E-05,0.046718241,-0.003242358,0.017522254,0.002944631,0.025670854,-0.028499361,-0.015570146,
-0.011854976,-0.040740677,-0.041592246,0.006640499,-0.001603129,0.100366351,-0.064417755,-0.028392157,
-0.004058524,0.021096171,-0.015348002,-0.026833345,0.013546094,-0.031210602,0.051993063,-0.013035254,
-0.012042461,0.020656618,0.003678574,-0.047195275,-0.019522258,0.019181679,-0.053555617,-9.03E-05,
0.007974246,0.020234933,-0.007182468,0.044193973,-0.003139051,-0.021098673,-0.039839224,-0.006647647,
-0.00409027,-0.029970748,-0.01521632,-9.03E-05,-0.01538079,-0.027987266,-0.008804867,-9.03E-05,
0.003925794,0.006069894,0.016121334,-0.023758909,-9.03E-05,0.010947258,0.026283356,0.00651039,
-0.01209027,0.034603608,0.003268252,0.009000639,-0.01561822,0.006459948,-0.049340805,-0.006647647,
0.008006896,0.015688823,0.007022701,0.015925746,-0.017440428,-0.026120639,0.033693514,-0.00669093,
0.007941859,0.040686429,0.035638854,0.012717612,0.038433005,0.011045587,0.006445678,0.033132321,
-9.03E-05,0.007372417,0.004723208,0.002828018,0.029276036,0.021936162,0.004238734,0.012771466,
-0.004074334,-0.003793974,-0.002086278,-0.025308505,0.002912733,-0.030262684,0.034392489,-0.006439476,
0.01190973,-9.03E-05,0.01310973,0.017820178,0.023861825,0.011020841,-0.014673603,0.003104618,
-0.004042839,-0.014960158,-0.008775623,-0.045056057,-0.0088622,-0.026463896,-0.006432765,0.003094443,
-9.03E-05,0.013117277,0.007476437,0.012192227,-9.03E-05,0.004424403,-0.00221793,0.00943354,
-0.004058524,0.00735852,-0.011157464,0.003954219,0.001384656,-0.011326225,-0.017147839,0.009343692,
-0.008058397,-9.03E-05,0.005505254,-9.03E-05,0.005800746,0.006727912,0.019432507,-9.03E-05,
-0.008122399,-0.003787128,0.010243593,-0.009153714,-0.014731558,-0.020406297,0.008420368,-0.003205535,
-0.008187436,-0.00751142,-0.017792867,-0.016350433,0.001395614,-0.030044187,-0.019077612,-0.01259027,
0.003991363,-0.024389335,0.031547696,-0.016619196,0.013262846,0.007035621,0.006361343,0.028390743,
0.003974771,0.042055324,-0.004360456,0.014615612,0.001373859,0.002268221,0.006319986,-0.012397962,
-0.012236019,-0.035016741,-0.009836858,-0.027005384,-0.013248164,-0.018913799,-0.027691119,-0.003205535,
-0.008286991,0.001814492,-0.003633577,-0.008600908,0.002872693,0.007103975,0.026110603,-0.00946527,
0.004041961,-0.017200536,0.003860738,0.004201575,0.00286394,0.004671635,-9.03E-05,0.006218878,
0.004024956,-0.01943263,0.027064393,-0.003295398,0.008746255,-0.038004962,-0.059664738,-0.009494659,
-0.004188631,-0.019814136,-0.001622837,0.0159869,0.001369584,0.012225001,0.099457241,-0.006419384,
-9.03E-05,-0.004114415,0.031375578,-0.02751643,0.033437427,-0.02442117,-0.04535776,-0.022383264,
-9.03E-05,0.014051144,0.012186516,-0.015274652,-0.012784205,-0.007571567,0.030082144,-0.013119586,
0.012255409,-0.016026525,0.019755375,-0.02762331,0.007052587,-0.052854089,-0.10050868,-0.00669093,
0.020234933,0.012055479,-0.002612792,0.050872357,0.012675687,0.058265168,0.002235311,0.013198767,
0.011861921,0.01390973,-0.000451542,0.021461454,0.005511971,0.019959855,0.046313442,0.019581861,
-0.004027278,0.001882117,-0.00984813,0.004129139,-9.03E-05,0.012194742,-0.002307565,0.025633203,
0.007814868,0.005815242,0.01341338,0.027220654,0.013837307,0.012045652,0.022131952,0.015583711,
0.003831299,-0.007918059,-0.011973598,0.04183202,0.012272367,0.033482871,0.030344513,-9.03E-05,
-0.00790277,0.015688823,-0.032524672,-0.005978396,-0.010945087,-0.018651755,0.018897072,-9.03E-05,
0.015657761,0.040686429,0.024391839,0.051242405,0.014998893,0.028278524,0.020613664,0.021514668,
0.003785699,-0.003821613,-0.00634027,0.004604566,-0.002792973,0.020599385,-0.024431041,0.008973174,
-9.03E-05,0.011145685,0.022107288,0.019535898,-0.002800297,-0.013603784,0.01030474,0.002903742,
-9.03E-05,0.001761582,-0.0247012,0.093401939,-0.015035922,-0.00922269,-0.004205496,-0.018000718,
0.007631738,0.051665737,0.000651845,0.005777291,0.017840764,0.020647057,0.061893201,0.018146812,
0.045886741,0.017484422,0.052560824,0.058243063,0.052755258,0.040541784,0.048547862,0.041700775,
0.032876763,-0.008725849,-0.021224472,-0.015838301,0.016640747,-0.004428665,0.014752031,0.008505719,
-0.007182469,-0.007058911,0.007826247,0.00310973,0.015099603,-0.006626218,0.005394191,-0.002931179,
-0.010804556,0.019207976,-0.000804301,0.007086763,-0.002584035,0.019646572,0.018091548,0.017003747,
-0.003700378,0.003352071,0.019559605,-0.008007926,0.00115973,-9.03E-05,-0.005447413,-0.008493631,
0.014402484,0.010201325,0.040554439,-9.03E-05,0.017387883,0.012812956,0.069927683,-9.03E-05,
0.014195444,0.001607523,0.007990538,0.000707815,0.019541632,0.029633722,0.003265435,0.016858883,
0.013994237,-0.001785185,-0.015454332,0.031807657,0.003519838,0.020528287,-0.005106992,0.016576397,
0.017270841,0.037261173,-0.030958655,-0.020183006,-0.013279718,0.034253164,0.006632419,0.016303173,
-0.044458871,-0.023003527,-0.041042318,-0.062393109,-0.048692943,-0.080168395,-0.03681815,-0.064606399,
0.014195444,0.011635023,0.001734548,0.020094759,0.012681122,0.050865144,-0.010488884,0.031518925,
0.006951984,0.003220988,-9.03E-05,0.002382937,0.0062149,0.012030942,0.001661043,0.019408337,
-0.007083277,0.04611435,0.013024484,-0.018182375,0.019959855,-0.004082286,0.001657982,-0.021948193,
-0.035301538,-0.004822131,-0.012675671,-0.019353252,-0.024660295,-0.024138366,0.054010952,-0.039196415,
0.010858635,0.079149033,0.022123859,0.032360627,0.021320309,0.100525746,0.069446154,0.031886474,
0.017960272,-0.052953706,0.04622252,0.029686405,0.033201962,-0.026209673,0.085049049,0.030895645,
-0.003636369,-0.018694921,-0.007580907,-0.000893483,-0.014410079,-0.023078776,0.015601599,-9.03E-05,
0.024820762,0.003069288,0.012945751,0.014379183,0.001120384,-0.002051054,0.015359168,0.019035413,
-0.010506937,0.026681384,0.000587007,0.005456481,-9.03E-05,0.001874367,-9.03E-05,-0.002771235,
-9.03E-05,0.041320773,-0.012273011,-0.017426755,0.012001628,0.09990973,-0.007005899,0.010662418,
-0.007107814,0.023473795,-0.035376327,0.014344373,-0.015621931,0.012387448,0.005480761,-0.013388142,
-0.021291683,-9.03E-05,0.004526207,-0.025386713,-0.028002891,-0.070512805,-0.038871433,-0.02434903,
-0.014530703,-9.03E-05,0.023239528,0.02829578,0.009897246,-0.011453906,0.009996185,-0.005615132,
-9.03E-05,-9.03E-05,-0.005271617,-0.011131279,-0.023576055,-0.036488737,-0.032900541,-0.005645826,
0.025550756,-9.03E-05,0.066576397,0.020643382,0.085985679,0.021778517,0.073656043,0.016669507,
0.021338301,-9.03E-05,0.043855042,0.02569098,0.01972325,0.029092609,0.052107532,0.027382257,
-0.003586773,0.100629154,-0.002584813,0.082164109,0.002195444,0.001800089,-0.019672515,-9.03E-05,
0.006927274,-0.044534714,0.015539614,-0.007127568,0.023854998,0.037645579,0.002572846,0.013278714,
-0.003574591,0.066941194,-0.008400519,0.024006116,0.018840688,-0.003726634,-0.005402355,0.002548252,
-0.003586773,-0.019321039,-0.021195174,0.011674436,-0.005554751,-0.01468881,0.047973815,0.007804467,
-0.007107814,-0.006626218,0.061418925,0.070361166,0.021887752,0.0202801,-0.005185811,0.01296456,
-0.010690977,-0.018511323,-0.02129696,-9.03E-05,-0.003316076,0.016243668,-0.026978874,-0.012976868,
-0.014375984,0.021357451,-0.028469886,0.038248388,-0.010877757,0.015981159,-0.051406059,-0.002701236,
-0.014583024,-0.022399981,-0.023645546,-0.006244116,-0.00881437,-0.024694839,-0.031990409,-0.010561474,
0.029321495,-0.002774834,-0.004914973,0.006720876,-0.0143917,-0.027117297,0.031428355,-0.005381275,
0.02490973,-9.03E-05,0.022534164,-0.006855338,0.01553473,-0.001942122,-0.009812492,0.026505475,
0.017331333,0.00529331,-0.020949941,0.06987877,-0.012178182,0.009186168,-9.03E-05,0.010272424,
-0.0137889,-0.012138463,-0.009128359,-0.030182863,-0.006764352,-0.001928505,-0.032348335,0.002473833,
0.006854174,-0.006865338,0.025316896,0.063155553,0.002149372,-0.007456753,-0.016032299,0.00502482,
-0.003538546,0.005366756,-0.062669685,-0.00626311,-0.043665689,-0.013077283,-0.053109416,0.012632376,
0.020670976,-0.008231383,-9.03E-05,-0.039051309,-0.001258494,-0.032045157,0.017017039,-0.030241024,
-0.020429253,-0.021978095,0.002959543,-0.006553255,-9.03E-05,0.005734973,0.006025938,-9.03E-05,
-0.027771931,-0.035055305,-0.007184865,-0.062775072,-0.025821264,-0.046422316,-0.03352492,-0.023406332,
-9.03E-05,-0.045017806,-0.010638075,0.027039068,-0.013295552,-0.042600391,-0.011096559,-0.053140668,
-0.007207708,-0.100242015,0.009194462,-0.048001818,0.00234282,-0.099456021,-0.017578346,-0.008493631,
0.014246648,0.053872631,-0.016103899,0.047006504,-0.001303862,0.039815833,0.014472837,0.039457753,
-0.038959528,-0.08809027,-0.061724619,-0.099905427,-0.064488812,-0.085869051,-0.100568739,-0.06259027,
0.010939142,0.042014993,0.032382055,0.020443611,0.018091548,0.022131952,0.042462921,0.020199585,
-0.003726634,-0.005140775,-0.021176761,-0.019540304,0.012664832,0.014402484,-0.003491631,-0.008612997,
-0.00738954,-0.03900736,-0.01359885,0.004013697,-0.024019741,-0.00961408,-0.023981055,-0.017282247,
0.014615612,0.043923815,0.037289449,0.033969676,0.021845214,0.033563576,0.034874765,0.031979701,
-0.018206212,0.001596071,0.000623251,0.013084961,-0.001352896,-0.018694921,-0.023738919,-0.005739988,
0.003599767,-0.01019128,-0.016133051,0.014864216,-0.019053607,-0.004829606,-0.031232139,-0.017135725,
0.010939142,-9.03E-05,0.015127121,0.01912818,0.016662307,0.018957349,0.02490973,0.020140944,
0.007182457,-0.003491631,0.003835497,0.03070797,0.006246865,0.01626487,0.010362692,0.016906897,
-0.010920595,-0.04787184,-0.027463181,-0.042773197,-0.03031697,-0.055262684,-0.070779925,-0.039087484,
-0.003739905,0.001701845,-0.003745241,-0.021109378,-0.013077283,-0.00738954,-0.035340734,-0.011684473,
0.003572734,0.023165544,0.009447514,0.034392489,0.013067625,0.036674436,0.047986653,0.017505038,
-0.003739905,-0.012328032,-0.005904223,0.012488346,-0.005285075,0.011730061,-0.044126967,-0.014499492,
-0.003753274,-0.031948677,-0.023482083,-0.014997102,-0.019672516,-0.018781859,-0.005848427,-0.026406059,
0.003586201,0.003566037,0.003652245,-0.000720787,0.009230636,0.007052587,-0.003951274,-0.003093273,
0.003572734,0.012660185,0.006621139,0.01946809,0.003867514,0.007001929,0.007661668,0.017982019,
-0.003739905,-0.012680198,0.022872693,-0.006278389,-0.002718391,-0.023564448,0.003755884,-9.03E-05,
-0.003753274,-0.012840725,-0.016744868,0.00364572,-0.007995409,-9.03E-05,0.003741148,-0.00304885,
0.003586201,0.005444785,-0.008926794,0.00239112,-0.026650695,-0.019321039,-0.017265843,-0.008992347,
-9.03E-05,0.003579455,-0.008262632,0.007335473,-9.03E-05,0.00236071,0.001851478,0.005897754,
-9.03E-05,0.054754337,-0.009828098,0.012194742,-0.012368578,-0.048990026,-0.036911975,0.008838301,
-0.003753274,-0.019154395,-0.005385277,-0.013439785,0.004053377,-0.015514435,-0.00813856,-0.0354885,
-9.03E-05,-0.046026666,0.027666384,0.073095462,0.013664888,0.007742628,0.001938128,-0.012322686,
-9.03E-05,-0.033423603,0.003239363,-0.014416918,-9.03E-05,-0.049313068,-0.002114561,-0.018666121,
-9.03E-05,0.011403983,0.025352208,-0.001253061,0.009407694,0.054405643,0.003966525,0.015682601,
0.007262671,0.011273366,0.01860804,0.008640813,0.029479623,0.030917482,0.034253164,0.030965631,
-0.00738954,-0.016944203,-0.011738699,0.009719309,-0.013677216,-0.007609067,-0.017668395,-0.006114366,
-0.003766741,0.001814492,-0.006161698,-0.010947413,-0.002845091,0.017586498,-0.010030628,0.009000639,
-0.003780307,-0.022903958,0.003502975,0.009730643,-0.002852701,-0.019941387,-0.034226816,-0.015105285,
-0.026016196,0.034929185,-0.000806346,0.001053895,-0.001475312,-0.002621916,0.001988732,-9.03E-05,
-9.03E-05,-0.005729368,-0.007614455,-0.10009027,-0.001477233,0.025290441,-0.010463714,-0.012285392,
0.003712011,0.003690448,0.000992763,0.051338301,0.013798619,0.004860225,0.021186308,0.015341829,
0.018849124,0.011209165,0.025874389,-0.006732782,0.025937127,0.004835838,0.010326397,0.015107298,
-9.03E-05,0.012945112,-0.005011184,0.012675687,0.007920411,0.100399926,0.012280864,0.021251287,
-0.003807742,0.003586201,-0.006448448,-0.036104676,0.011830259,-0.053542386,-0.00212693,0.008864954,
-0.007552957,0.007235737,-0.008977579,-0.035582175,-0.005325872,-0.028325564,-0.018457617,-0.01192459,
-9.03E-05,0.010818821,-0.003318391,0.00571993,0.015699204,-0.0097755,-0.002169272,0.005897754,
-0.003849668,0.003506852,0.001708938,0.046122824,0.007681751,0.012134669,-9.03E-05,-9.03E-05,
-0.00763744,-0.014427188,-0.001167856,-0.006240489,0.007621812,-0.029075777,-0.004256937,-0.00306646,
0.011316574,0.010818821,0.029035944,0.005479037,0.011389322,0.029760476,0.020830232,0.020805252,
-0.007609067,0.055665126,0.008295474,0.027602038,0.001170764,-0.004921188,0.006057271,-0.005938223,
-0.003878149,-0.044383285,0.010651241,-0.009072306,0.006206959,0.002336914,0.026386308,-0.005972623,
0.003712011,-0.021480644,0.012936813,-0.006132566,0.017431632,0.002331038,0.071338301,0.00582689,
-0.003878149,0.012660185,-0.003474364,0.005988757,-0.009930368,0.002325189,-0.037127307,-9.03E-05,
-0.011497114,-0.027068687,-0.010277027,-0.03030175,-0.016239339,-0.057921595,-0.059705655,-0.05009027,
0.007602038,0.014697161,-9.03E-05,0.006763313,-0.003878149,0.015254999,0.00195472,0.009197656,
-0.003907064,0.021767653,0.000595836,-0.003803141,-0.00896226,-0.005128053,-0.016416801,-0.018495178,
-0.003921688,0.015952511,0.001281002,0.011710972,-0.001369042,-0.005153561,-0.018762469,0.00615973,
-9.03E-05,-0.012370972,0.014973064,-0.003159638,0.008872598,0.027899552,-9.03E-05,0.00301532,
0.007602038,-0.001866469,0.011714115,0.001141257,-0.003897376,-0.007516013,-0.010661095,0.018485581,
-9.03E-05,-0.007207708,0.00190973,-0.011775387,0.003731386,-0.010065332,0.012730243,0.005988757,
-9.03E-05,0.008870303,0.002238406,-0.015024931,-0.005166412,-0.010165837,-0.008529089,-0.003111418,
-0.003907064,-0.010747464,-0.00141785,-0.026622171,-0.019222923,-0.015357446,-0.021366866,-0.009181179,
0.011404094,0.012477055,0.040639726,0.009643669,0.028518243,0.030917482,0.030344513,0.018258354,
-0.007666028,-0.037324313,0.012609176,-0.031581273,-0.029167388,-0.037684255,0.002019435,-0.036126306,
-9.03E-05,0.02937566,-0.035460045,0.0005733,0.009024314,0.025951397,0.012541309,0.00614026,
0.003726524,0.039265723,-0.00109027,0.00786729,-0.009122528,-9.03E-05,0.018620749,0.00610168,
-0.003892551,0.003352071,0.003580067,0.008462362,0.00772223,-9.03E-05,0.010113812,-0.003167193,
-9.03E-05,0.054798238,-0.004079632,0.001866677,0.003785699,0.098894502,-0.006150876,-9.03E-05,
-9.03E-05,0.045438185,-0.008768508,-0.015064228,-0.001377271,-0.020875489,-0.004155311,-0.00317669,
0.003726524,-0.021863209,0.003950134,0.019076947,0.005064369,-0.016599704,0.012154628,-0.009378196,
0.003712011,-0.011219046,-0.035636883,-0.002035795,-0.021885142,-0.040857656,-0.02025156,-0.02509027,
-9.03E-05,-0.01616744,-0.011912245,-0.003988905,-0.021060126,-0.02509027,-0.016551175,-0.003295398,
0.003697609,-0.024600074,-0.01451673,-0.014441216,-0.014815839,-0.035987706,-0.021010772,-0.032244611,
-0.00763744,0.003259814,-0.035791805,-0.005384777,-0.0218294,-0.008068993,-0.004363774,-0.016701566,
0.007514293,-0.015115312,0.000279963,-0.035353078,-0.011201381,-0.042985712,-0.021549497,-0.02036054,
0.0074569,-0.011954677,0.012493002,-0.02009027,-0.001494764,0.005511971,-0.002283252,-0.006986822,
0.007400367,-0.010381865,0.010509145,-0.015572325,0.016787367,-0.002875785,-0.015474885,-0.007034714,
-0.003807742,0.086564843,-0.013110162,-0.020819362,-0.009772151,-0.025229935,-0.01571527,-0.007083277,
0.003641073,0.027022968,0.017498591,-0.003009978,0.032032635,0.025697696,0.04299363,0.013994237,
-9.03E-05,-0.032698966,-0.015934706,0.01308689,0.01344153,-0.008470158,0.010779295,-0.013979159,
-0.003807742,-0.038613544,-0.007408236,-0.005870617,0.013260865,0.011177336,-9.03E-05,0.003430857,
-9.03E-05,-0.013445863,0.009878086,-0.021892596,0.010449914,0.005480761,-0.002240808,-0.003599042,
-9.03E-05,-0.008550507,-0.002368174,-0.023121474,-0.004001613,-0.002860353,-9.03E-05,0.013994237,
-0.003821613,0.006735669,0.022740781,0.035651175,0.020852138,0.030465286,0.010685592,0.03115973,
-9.03E-05,-0.018734338,0.01069842,-0.008166628,-0.011628731,-9.03E-05,-0.010751251,0.003276733,
-0.003835588,0.100082442,0.008006896,0.016934156,-9.03E-05,0.010691401,-0.004400615,0.003265435,
-9.03E-05,-0.026777868,-0.008487495,0.004276542,-0.001387287,0.013243063,-0.004419274,0.003254212,
-0.003849668,-0.021058012,-0.00745404,0.003532918,-0.013077283,0.010436046,-0.006612009,-0.003423603,
-0.003863855,0.018031641,-0.019007184,-0.010920595,-0.021142901,-0.02352777,-0.01759574,-0.003434752,
0.015061245,-0.004944639,0.002556233,0.038595861,0.00663016,0.01590973,0.01549993,0.013332549,
0.018566446,-0.027732546,0.001040952,0.016072766,0.003915071,0.015657761,-0.004476235,0.016466021,
0.007235737,-0.013468196,-0.021935844,0.026880684,-0.016047717,0.002493709,-0.011103486,-0.013119586,
0.010818821,-0.003480101,-0.006636284,-9.03E-05,-0.009549729,-0.023286146,-9.03E-05,-0.0033906,
-9.03E-05,0.018617213,0.003398102,0.010684141,0.012188038,0.026294954,0.002136901,0.009843505,
-0.003687392,-0.025132006,-0.007429011,0.01589907,-0.001437979,0.010192506,-0.004534714,-0.019762401,
0.02157038,0.015320689,0.038820236,0.039253992,0.024201228,-0.002634799,0.01553473,0.016632138,
0.010510437,-0.001776611,-9.03E-05,0.000540645,0.020990099,-9.03E-05,0.004305334,0.006488677,
0.003406233,-0.003468648,0.007025835,0.000540247,0.002490375,0.010113812,-0.002278454,-0.009894192,
0.010362692,0.003299561,0.006603668,-0.013322784,0.005057735,0.012535993,0.032804467,0.00981072,
-0.010435098,-0.011914594,0.006189745,-0.002005979,-0.00265109,0.004897261,-9.03E-05,0.003177704,
-9.03E-05,-0.022312492,-0.012204808,-0.002649451,0.002477124,-0.014978607,-0.006459697,0.003167059,
0.010362692,0.006902737,0.032239719,0.009531282,0.008872598,0.012504188,0.027687508,0.006403236,
-0.003538546,-0.001826381,-0.020608628,0.00943959,0.003716837,-0.007552957,-0.016722287,-0.006541883,
-0.0139311,-0.008785922,-0.014423236,-0.007642189,-0.011468272,-0.025152927,-0.027574414,-0.029311049,
-0.007107814,-0.003599042,0.004384003,0.035420193,0.003746047,0.020475283,-0.008785922,-0.003434752,
0.010510437,-0.00537196,-0.00788537,0.008482908,0.005005271,-0.007646945,-0.004476235,0.009976844,
0.006902737,0.001679642,0.002528511,-0.011019232,-0.003892551,0.015138156,-9.03E-05,-0.006734788,
-0.007034714,-0.010690977,-0.024344002,-0.014823235,-0.015357445,-0.02009027,-0.015508772,-0.013468196,
-9.03E-05,-0.02509027,-0.000855088,-0.012551329,0.007661668,0.00246075,-0.002327406,-9.03E-05,
-0.007083277,-0.029394299,-0.004299991,-0.012708567,-0.011628731,-0.03571368,-0.006816727,-0.023819084,
-0.007132524,-0.018958195,0.007596125,-0.019898577,-0.007872371,-0.037029584,-0.004604943,-0.024395826,
0.007001929,0.009525115,-0.008480812,0.033156145,-0.010547787,0.035526168,-0.004625417,0.014144605,
0.003430857,-0.003899794,-0.003936424,-0.0354215,0.017082782,0.010491741,-0.009201887,-0.007107814,
-0.007107814,0.001821776,0.017670348,0.01756833,-9.03E-05,-0.007943673,0.002208581,0.006976868,
-0.003623839,0.001818127,0.016601688,0.002480424,0.023286353,0.021017909,0.002203308,0.101664116,
0.003455829,0.001814492,-0.006806688,0.006319986,-9.03E-05,0.028333503,-0.0023786,-0.016013837,
-0.007157408,-0.009595973,0.007047221,-0.014103009,0.008792979,0.032573047,-0.002383848,-0.029216484,
0.007027168,-0.003929042,0.01147258,0.010245647,0.003683315,-0.00738954,0.016001684,0.00990973,
-0.021291683,-0.027065222,-0.012995874,-0.002647815,0.009934793,0.00236071,-0.022714704,0.01971171,
-0.007310487,-0.021872448,0.011116304,-0.024449244,0.006113204,-0.02209516,0.002224545,-0.022743992,
-0.010999361,-0.026406059,0.010253284,0.016992516,-0.009954635,-0.01259027,-0.007018676,0.003220988,
-0.011119682,-0.012564282,-0.014349868,-0.03884996,-0.01752489,-0.025406726,-0.007067014,-0.02319258,
-0.011242686,-0.006406059,0.025132282,0.016710805,-0.003892551,0.049260379,-9.03E-05,-0.006847027,
0.007428527,0.044401255,-0.010220516,0.003214423,0.010087847,-0.005040765,0.00225165,0.013515172,
0.018566446,-0.018345848,-0.0212891,0.011108676,0.011244743,0.004884854,-0.002426719,-0.006801679,
0.003572734,-0.016619196,-0.004571226,0.009030251,0.02108034,-9.03E-05,-0.007116031,0.003288108,
0.02180754,-9.03E-05,0.011537637,0.00571993,0.002348754,-0.012466508,0.004626711,0.013377743,
0.007052587,0.020918133,-0.003427311,-0.044377818,-0.01468881,0.01745359,0.021036491,0.009876507,
0.003455829,-0.010378336,-0.00790277,-0.047773279,-0.013670517,-0.024720812,0.002208581,-0.016537638,
-0.017758115,-0.01048528,-0.000840177,0.100050774,-0.003844963,-0.027868048,0.013671198,-9.03E-05,
0.003506852,-0.004291951,-0.004593084,0.033884089,-0.012653084,-0.013077283,-0.0068776,0.003254212,
-0.003674499,0.002019435,0.011217683,0.03524761,0.021538229,0.020962362,-0.011479792,0.016576397,
-0.000457634,-0.000350778,0.000470468,-0.000327496,-0.000227422,-0.000850608,-0.000573767,-0.001298385,-0.000451953
