date,seci,rate,sz.000002,sz.000006,sz.000007,sz.000011,sz.000014,sz.000031,sz.000036,sz.000042,sz.000043,sz.000046,sz.000069,sz.000402,sz.000502,sz.000514,sz.000517,sz.000537,sz.000540,sz.000558,sz.000560,sz.000573,sz.000608,sz.000615,sz.000616,sz.000620,sz.000631,sz.000656,sz.000667,sz.000668,sz.000671,sz.000691,sz.000718,sz.000732,sz.000736,sz.000797,sz.000838,sz.000897,sz.000909,sz.000926,sz.000961,sz.000965,sz.002016,sz.002077,sz.002133,sz.002146,sz.002147,sz.002208,sz.002244,sz.002285,sz.002377
2011-07-19,-0.01258377,0.00009027,0.015550239,-0.011686143,-0.009744214,-0.019546521,0.004889976,-0.001745201,-0.004975124,-0.017039922,-0.018244014,0,0.008760951,0.008403361,0.003768844,-0.003797468,0.054323725,-0.007575758,-0.007104796,0.009549795,-0.017657993,-0.019417476,-0.007326007,-0.00132626,-0.011312217,-0.022099448,0,0,-0.009868421,-0.008310249,0.031823745,-0.02020202,0.016997167,0,-0.04147881,-0.001658375,0.00104712,-0.013129103,-0.019961977,0.000898473,0.010060362,-0.034849952,-0.004842615,0.012403101,-0.018900344,-0.005458515,-0.018753781,0,-0.012280702,-0.014869888,0.03798768
2011-07-20,0.001996664,0.00009027,-0.002355713,-0.005067568,0.002460025,-0.011961722,-0.00486618,-0.006993007,-0.01,-0.02426944,0.010452962,-0.023655914,-0.011166253,-0.004166667,0.005006258,-0.003811944,0.046267087,0.007633588,-0.007155635,0.006756757,-0.000946074,0.001980198,-0.003690037,0.002656042,-0.016018307,-0.021468927,-0.010309278,-0.015438596,0,-0.003724395,-0.034400949,-0.020618557,0,0.007172131,0.015992474,-0.004983389,-0.021966527,-0.00443459,0.008729389,0,-0.006972112,0.007021063,-0.030413625,-0.011485452,-0.00525394,-0.007683864,0.000616523,-0.010089686,0.023090586,0.078167116,-0.024727992
2011-07-21,-0.01097207,0.00009027,-0.008264463,-0.006791171,0.017177914,-0.027441485,-0.02200489,-0.019366197,-0.012626263,0.015228426,-0.01954023,-0.022026432,-0.021329988,-0.005578801,0.01369863,-0.026785714,-0.068341709,-0.017676768,0,-0.032214765,-0.015151515,-0.029644269,-0.02037037,-0.006622517,-0.023255814,0.016166282,0.055059524,-0.007840342,-0.013289037,-0.00939849,-0.011056511,-0.048684211,-0.013927577,-0.023397762,0.012037037,-0.015025042,-0.010695187,-0.011135857,-0.008653846,-0.030520646,-0.015045135,-0.027888446,-0.018820577,-0.0348567,-0.003521127,-0.004424779,-0.011090573,-0.020385051,-0.015625,-0.0305,-0.036511156
2011-07-22,0.004203701,0.00009027,0.002380952,0,0.019300362,0.002489627,0.00375,0.003590664,0.020460358,0.0605,0.001172333,0.004504505,-0.001282051,0,0,0.002621232,-0.085221143,0.001285347,-0.013513514,-0.040221914,0.007692308,0.010183299,0.005671078,0.004,0.002380952,-0.020454545,-0.019746121,0.021551724,0.003367003,0.000948767,-0.014906832,0.015214385,0.002824859,0.013541667,0.004574565,0.005084746,-0.006486486,-0.002252252,0.007759457,0.001851852,-0.00101833,0.014344262,0.001278772,0.000802568,0.008833922,-0.017777778,0.001869159,0.005780347,-0.012345679,-0.018566271,0.008421053
2011-07-25,-0.037526318,0.00009027,-0.033254157,-0.047863248,-0.007100592,-0.072847682,-0.054794521,-0.041144902,-0.037593985,0.02970297,-0.06323185,-0.056053812,-0.039794609,-0.032258065,-0.014742015,-0.043137255,-0.038915094,-0.057766367,-0.087671233,-0.014450867,-0.045801527,-0.032258065,-0.060150376,0.009296149,-0.040380048,-0.077726218,-0.076258993,-0.011954993,-0.040268456,-0.006635071,-0.01261034,-0.005449591,-0.04084507,-0.085303186,-0.026411658,-0.040472175,-0.047878128,-0.054176072,-0.080846968,-0.050831793,-0.05606524,-0.034343434,-0.051085568,-0.066559743,-0.066549912,-0.041855204,-0.070273632,-0.082758621,-0.034821429,-0.035733053,-0.077244259
2011-07-26,0.004778245,0.00009027,0.007371007,0.010771993,0.001191895,0.019642857,0.003952569,-0.001865672,0,0,0.00625,-0.002375297,0.020053476,0.005797101,0.013715711,0.004098361,0,-0.005449591,-0.026026026,0.001466276,0.006,0.00625,0.004,0.025,0.004950495,0.010062893,-0.004672897,-0.029893238,0.003496503,-0.004770992,0.012771392,0.01369863,-0.008810573,-0.007865169,-0.003741815,0.003514938,0.001142857,0.007159905,0.010471204,0.011684518,0.029157667,0,0.00807537,0.007731959,0.003752345,0.002361275,0.006688963,-0.013784461,0.002775208,-0.013079019,0.020361991
2011-07-27,0.016699822,0.00009027,-0.007317073,0.007104796,0.011904762,0.003502627,0.002624672,-6.12E-08,0.005208333,0,0.007453416,0.004761905,0.009174312,0.001440922,0.04797048,0.008163265,0.01595092,0.008219178,0.020554985,0.01317716,0.007952286,0.00621118,0.001992032,-0.014120668,0.004926108,0.00871731,0.010954617,0.036683786,0.003484321,0.004793864,0.027742749,0.045945946,0.002962963,0.020385051,0.012206573,0.008756567,0.010273973,0.002369668,0.012435233,0.02213667,0.008394544,0.008368201,0.034712951,0.011082694,0.009345794,0.015312132,0.009966777,0.005082592,0.012915129,0.003865268,0.006651885
2011-07-28,-0.001427576,0.00009027,-0.003685504,0.0335097,-0.005882353,-0.034904014,-0.001308901,-0.00750469,-0.010362694,0,-0.018495684,0.009478673,0.015584416,-0.014388489,0.011737089,-0.010796221,0.009661836,-0.00951087,0,0.023121387,-0.013806706,-0.016460905,-0.017892644,-0.040364583,0.00245098,-0.014814815,-0.00619195,0.016277424,-0.010416667,0.011450382,-0.017177914,0.005167959,0.028064993,-0.019977802,0,-0.010416667,-0.005649718,-0.016548463,-0.011258956,-0.00094162,-0.010405827,0.001037344,0.001290323,-0.013490725,-0.018518519,-0.009280742,-0.003289474,-0.01011378,0.000910747,-0.01980198,-0.013215859
2011-07-29,-0.008771118,0.00009027,0.004932182,-0.013651878,-0.027218935,0.012658228,0.005242464,0.009451796,-0.013089005,0,0.007537688,0.028169014,-0.015345269,0.008759124,-0.017401392,-0.002728513,0.014354067,0.002743484,0.007049345,0.005649718,-0.005,-0.0041841,0.008097166,-0.027137042,-0.004889976,0.001253133,-0.00623053,-0.011142061,0,-0.011320755,0.001248439,0.0218509,0.099137931,-0.026047565,-0.00742115,-0.007017544,0.006818182,0,-0.011387164,0.01602262,0.012618297,-0.001036269,-0.012886598,-0.029059829,0,0.017564403,-0.021122112,0.003831418,-0.008189263,0.012906846,0.005580357
2011-08-01,0.004479511,0.00009027,0.017177914,0.001730104,0.003649635,0.000892857,0.007822686,0,0.00265252,0,0.003740648,-0.006849315,0.006493506,0.00723589,-0.014167651,0.002735978,-0.018867925,0,0.034,-0.012640449,0.009045226,0.021008403,0.008032129,0,0.002457002,-0.016270338,0.010971787,0.007746479,0.003508772,-0.002862595,0.009975062,0.001257862,0.020915033,0.002325581,0.018691589,0.003533569,0.019187359,0,0.005235602,-0.001855288,0.017653167,0.006224066,0.035248042,0.012323944,0.001886792,0,0.001348618,0.007633588,0.005504587,0.004432133,0.001109878
2011-08-02,-0.003369989,0.00009027,-0.002412545,0,-0.012121212,-0.038358608,-0.019404916,-0.009363296,-0.007936508,0,-0.014906832,-0.020689655,0.01032258,0.005747126,0.022754491,-0.016371078,-0.008413462,-0.031463748,0.002901354,-0.014224751,-0.005976096,0.018518519,-0.015936255,0.0041841,-0.009803922,0.002544529,-0.013953488,0.006289308,0.003496503,-0.010526316,0.017283951,-0.010050251,0.04737516,-0.009280742,-0.016513761,-0.01056338,0,-0.012019231,-0.019791667,-0.000929368,-0.021428571,-0.004123711,0.001261034,0.02173913,-0.015065913,-0.016110472,0.012121212,-0.021464646,-0.026459854,0.013237728,0.014412417
2011-08-03,0.004389868,0.00009027,0.009673519,-0.010362694,-0.012269939,-0.024118738,0.002638522,-0.001890359,0,0,0.002522068,-0.007042254,0.001277139,-0.002857143,0.048009368,0.002773925,-0.007272727,0.008474576,-0.011571842,-0.008658009,0.009018036,-0.004040404,-0.002024291,0.005555556,-0.002475248,0.016497462,-0.003144654,0.003472222,0,0.002901354,0,0.049492386,0,-0.007025761,0.025186567,0.010676157,-0.011074197,-0.00486618,-0.001062699,0.008372093,0.001042753,0.02173913,-0.006297229,-0.002553191,0.001912046,-0.001169591,-0.00998004,0.002580645,0.001874414,0.001088732,0
2011-08-04,0.002303467,0.00009027,-0.004790419,0.015706807,0.00621118,0.043726236,0.006578947,0.005681818,0,0,0.013836478,0,-0.012755102,0.001432665,-0.008938547,0.004149378,0,0.00280112,0.013658537,-0.001455604,0.009930487,0.006085193,0.010141988,0.006906077,0.004962779,-0.016229713,0.001577287,0.01799308,0.006968641,0.010607522,0.020631068,-0.008464329,0.045232274,0.021226415,0.005459509,0.00528169,0.025755879,0.002444988,0.010638298,-0.022140221,0,0.002026342,0.067173638,0.002559727,0.011450382,0.014051522,-0.034946237,0.01029601,-0.012160898,-0.001631321,0.031693989
2011-08-05,-0.019319808,0.00009027,-0.015643803,-0.025773196,-0.020987654,-0.033697632,-0.033986928,-0.028248588,-0.034666667,0,-0.032258065,-0.021276596,-0.020671835,-0.024320458,-0.043968433,-0.024793388,0,-0.029329609,-0.025986526,-0.011661808,-0.018682399,-0.034274194,-0.026104418,0.001371742,-0.024691358,-0.086294416,-0.033070866,-0.029231815,-0.024221453,-0.020038168,-0.035671819,-0.007317073,-0.007017544,-0.051963048,-0.01719457,-0.028021016,-0.027292576,-0.024390244,-0.031578947,-0.029245283,-0.017708333,-0.007077856,-0.04631829,-0.049361702,-0.026415094,-0.018475751,-0.036211699,-0.031847134,-0.037878788,-0.018518519,-0.044491525
2011-08-08,-0.044276578,0.00009027,-0.014669927,-0.051146385,-0.050441362,-0.081055608,-0.090663058,-0.054263566,-0.069060773,0,-0.051282051,-0.04589372,-0.030343008,-0.042521994,-0.077830189,-0.074858757,-0.020757021,-0.082014388,-0.027667984,-0.001474926,-0.03006012,-0.058455115,-0.07628866,-0.019178082,-0.050632911,-0.080555556,-0.068403909,-0.049019608,-0.070921986,-0.06037001,-0.036991369,-0.05036855,0.004711425,-0.099878197,-0.002762431,-0.068468468,-0.051627385,-0.065,-0.080434783,-0.045675413,-0.033934252,-0.043788187,-0.079701121,-0.080572963,-0.060077519,-0.041176471,-0.046242775,-0.076315789,-0.041338583,-0.028301887,-0.090909091
2011-08-09,-0.001769403,0.00009027,0.029776675,-0.001858736,-0.015936255,0.019487179,-0.005952381,0.008196721,-0.008902077,0,-0.004054054,0.015189873,0.023129252,0.007656968,0.025575448,-0.013740458,-0.058603491,0.031347962,0.014227642,-0.032496307,-0.002066116,-0.00443459,-0.013392857,0.001396648,0.013333333,-0.010574018,-0.01048951,0.050073638,0.007633588,-0.015544041,0.010243278,0.010349288,0.023446659,-0.00135318,-0.013850416,-0.013539652,0.01183432,-0.013368984,-0.01891253,0.018329939,0.024149286,-0.020234292,-0.032476319,-0.004868549,0.002061856,0.05398773,-0.012121212,0.001424501,0.016427105,0.026841805,-0.013414634
2011-08-10,0.014063344,0.00009027,0.01686747,-0.001862197,0.002699055,0.016096579,0.01497006,0.030487805,0.005988024,0,0.027137042,-0.002493766,0.030585106,0.013677812,0.05361596,0.017027864,-0.00397351,-0.001519757,0.017034068,0.032061069,0.001035197,0.002227171,0.013574661,0.040446304,0.023684211,-0.004580153,0.017667845,0.049789621,0.011363636,0.021052632,0.025348542,0.008962868,-0.022909507,0.001355014,0,0.011764706,0.040935673,0.016260163,0.025301205,0.005,0.066452304,0.006521739,0.034965035,0.015655577,0.014403292,0.04540163,0,0.019914651,0.032323232,0.02057842,0.007416564
2011-08-11,0.017869977,0.00009027,0.013033175,0.024253731,0.03230148,0.028712871,0.022123894,0,0.041666667,0,0.039630119,0.01,0.023225806,0.013493253,0.026035503,0.0152207,-0.009308511,0.03957382,0.021674877,0.00295858,0.046535677,0.028888889,0.015625,0.001340483,0.015424165,0.042944785,0.013888889,0.049432198,0.033707865,0.053608247,0.007416564,0.013959391,0.048065651,0.00270636,0.001872659,0.029069767,0.005617978,0.013333333,0.016451234,0.008955224,0.023115578,0.02699784,0.028378378,0.013487476,0.020283976,0.017817372,0.019171779,0.015341702,0.007827789,0.041961853,0.01595092
2011-08-12,0.010277465,0.00009027,-0.014035088,0.014571949,0.003911343,0.006737247,0.007215007,0.00591716,0.002857143,0,0.030495553,0.01980198,-0.01261034,0.00147929,0.029988466,0.004497751,0.006711409,-0.001464129,-0.012536162,0.084070796,0.000988142,0.012958963,0.03956044,-0.016064257,0.015189873,0.002941176,0.003424658,-0.015913431,0.057971014,0.001956947,-0.002453988,0.007509387,-0.029082774,0.006747638,0.036448598,0.018832392,0,0.015789474,0.013872832,0.00591716,0.000982318,0.025236593,0.036793693,0.016159696,0.027833002,-0.007658643,0.009781791,0.006868132,0.004854369,-0.007322176,0.026570048
2011-08-15,0.01419376,0.00009027,0.008303677,0.007181328,0.025974026,0.008604207,0.021489971,0.003921569,0.005698006,0,0.038224414,0.009708738,0.008939975,0.019202363,0.001119821,0.01641791,0.010666667,0.002932551,0.013671875,-0.014965986,0.010858835,0.008528785,0.002114165,0.010884354,0.007481297,0.017595308,0.0221843,0.009055627,-0.003424658,-0.002929688,0.01599016,0.043478261,0.001152074,0.020107239,0.100090171,0.005545287,0.022346369,0.007772021,0.037628278,0.012745098,-0.002944063,0.011282051,0.015209125,0.018709074,0.011605416,0.012127894,0.011177347,0.015006821,0.025120773,0.010537408,0.014117647
2011-08-16,-0.007291073,0.00009027,-0.016470588,-0.019607843,0.011392405,-0.023696682,-0.008415147,-0.01171875,-0.008498584,0,-0.001187648,-0.014423077,-0.016455696,-0.011594203,0.010067114,-0.016152717,0.018469657,-0.033625731,0.011560694,-0.019337017,0.008789063,0.014799154,-0.010548523,0,-0.002475248,-0.021613833,-0.008347245,0.015384615,-0.027491409,-0.00489716,-0.031476998,0.05,0,-0.014454665,-0.036885246,-0.011029412,-0.028415301,-0.010282776,0.020879121,-0.012584705,-0.003937008,-0.00811359,0,-0.01010101,0.028680688,-0.022875817,0.012527634,-0.012096774,-0.031102733,-0.018248175,0.099767981
2011-08-17,-0.002545336,0.00009027,-0.016746411,0.005454546,-0.001251564,-0.011650485,0.011315417,0.003952569,0,0,0.004756243,0.002439024,-0.024453025,-0.004398827,0.065337763,0.001492537,0,0.012102874,-0.011428571,0.004225352,-0.017424976,-0.008333333,0.008528785,-0.00269179,-0.007444169,0.100147275,-0.001683502,-0.008838384,-0.003533569,0.001968504,-0.01,-0.041950113,0,-0.018666667,-0.004255319,0.013011152,-0.024746907,-0.002597403,0.071044133,0.000980392,0.000988142,-0.007157464,0.009987516,0,-0.016728625,-0.001114827,0.001455604,0.010884354,-0.029182879,-0.010621349,0.041139241
2011-08-18,-0.018008884,0.00009027,-0.00973236,-0.023508138,-0.010025063,-0.047151277,-0.025174825,-0.027559055,-0.02,0,-0.016568047,-0.01946472,-0.013192612,-0.019145803,-0.070686071,-0.023845007,-0.009067358,-0.038863976,-0.041425819,-0.007012623,-0.02364532,-0.025210084,-0.029598309,-0.035087719,-0.03,0,-0.028667791,-0.03566879,-0.021276596,-0.007858546,0.02020202,0.004733728,-0.058688147,0.100543478,-0.031623932,-0.025688073,0.006920415,0.0390625,-0.013065327,-0.028403526,-0.020730503,-0.006179197,-0.028430161,-0.016697588,-0.020793951,-0.027901786,-0.033430233,-0.0269179,-0.03006012,-0.005904455,-0.053698075
2011-08-19,-0.007935883,0.00009027,0,-0.011111111,-0.007594937,-0.017525773,-0.030129125,-0.006072874,-0.014577259,0,-0.013237064,-0.014888337,-0.00802139,0.004504505,-0.034675615,-0.018320611,0.00130719,-0.01399689,-0.015075377,0,0.010090817,-0.015086207,-0.021786492,-0.008391608,-0.005154639,0.040160643,-0.017361111,0.017173052,0.003623188,0,0,-0.040047114,0.033007335,0.013580247,-0.024713151,-0.015065913,0.003436426,-0.022556391,0.00509165,-0.023185484,0.015120968,0,0,-0.022641509,-0.015444015,0.021814007,-0.015037594,-0.015214385,-0.013429752,0.01511879,-0.019271949
2011-08-22,-0.00852854,0.00009027,-0.007371007,0.00187266,0.00255102,-0.002098636,0.00887574,-0.012219959,-0.00295858,0,-0.006097561,-0.005037783,-0.006738544,-0.005979073,0.018539977,-0.00155521,-0.005221932,-0.007886435,-0.003061224,0.009887006,0.002997003,0,0,0.004231312,-0.010362694,-0.038610039,-0.001766784,0,0,0,-0.018564356,-0.036809816,-0.00591716,0.021924482,-0.014479638,0.005736138,-0.006849315,-0.017948718,-0.017223911,-0.001031992,-0.002979146,-0.007253886,-0.03562341,-0.006756757,-0.003921569,0.007865169,0.001526718,0.099719101,0.008376963,-0.006382979,-0.008733624
2011-08-23,0.017684158,0.00009027,0.017326733,0.013084112,0.005089059,0.01787592,0.016129032,0.018556701,0.017804154,0,0.011042945,0.012658228,0.017639077,0.022556391,0.007963595,0.023364486,0.026246719,0.012718601,0.010235415,0.005594406,0.014940239,0.021881838,0.024498886,0.002808989,0.010471204,0.009370817,0.024778761,-0.01038961,0.018050542,0.015841584,-0.002522068,0.008917197,0.017857143,0.042908224,0.023875115,0.022813688,0.008045977,0.01305483,0.026804124,0.022727273,0.014940239,0.029227557,0.002638522,0.029154519,0.017716535,0.014492754,0.012957317,0.047254151,0.009345794,0.010706638,0.100220264
2011-08-24,0.00060312,0.00009027,-0.00729927,-0.016605166,0.002531646,-0.005165289,0.008658009,0.018218623,-0.005830904,0,-0.006067961,0,-0.008,0.001470588,-0.046275395,-0.00304414,-0.017902813,-0.009419152,-0.00810537,-0.018080668,-0.002944063,-0.017130621,-0.013043478,0.019607843,0,-0.025198939,0.005181347,-0.007217848,-0.017730496,-0.007797271,-0.01011378,-0.027777778,-0.022222222,0.052571429,0.005381166,-0.003717472,-0.007981756,-0.012886598,-0.009036145,-0.008080808,0,-0.007099391,-0.002631579,0.052880076,-0.007736944,-0.027472527,0.009029345,-0.014634146,-0.019547325,0.000529661,0.021021021
2011-08-25,0.019262016,0.00009027,0.034313725,0.030018762,0.015151515,0.040498442,0.027181688,0.03777336,0.026392962,0,0.020757021,0.0375,0.028225807,0.030837004,0.020118343,0.027480916,0.01171875,0.036450079,0.031664964,0.005665722,0.022637795,0.021786492,0.026431718,0.035714286,0.049222798,0.013605442,0.037800687,0.011235955,0.032490975,0.024557957,0.030651341,0.019480519,-0.007177033,-0.014115092,0.008920607,0.020522388,0.022988506,0.023498695,-0.001013171,0.038696538,0.025515211,0.061287028,0.018469657,0.02690583,0.029239766,0.028248588,0.028337062,0.012376238,0.026232949,0.015352038,-0.001960784
2011-08-26,0.002708285,0.00009027,-0.007109005,0,0.01119403,0,-0.008356546,0.001915709,0,0,-0.004784689,-0.012048193,0.003921568,-0.007122507,0.020881671,-0.001485884,0.011583012,0.003058104,0.024752475,0,-0.002887392,0.006396588,-0.002145923,-0.00928382,-0.009876543,0,-0.009933775,-0.013071895,0.003496503,-0.005752637,0.002478315,0.049681529,0.003614458,-0.026431718,-0.012378426,0,0.008988764,0.00255102,-0.003042596,-0.004901961,0.000956938,0.003849856,0.038860104,0.000873362,-0.001893939,-0.012087912,-0.004350979,0.004889976,0.006134969,0.002085506,-0.014734774
2011-08-29,-0.008914911,0.00009027,-0.025059666,-0.023679417,-0.004920049,-0.027944112,0.005617978,-0.005736138,-0.017142857,0.019688645,-0.020432692,-0.014634146,-0.0234375,-0.018651363,-0.023863636,-0.019345238,-0.012722646,-0.025914634,-0.009661836,-0.054929577,0.001930502,-0.016949153,-0.023655914,0.001338688,-0.012468828,0.010738255,-0.005016722,-0.032450331,-0.013937282,0.012536162,-0.011124845,-0.049757282,0.020408163,-0.036199095,0.003581021,-0.018281536,0.005567929,-0.017811705,0.002034588,-0.024630542,-0.036328872,-0.023969319,0.002493766,-0.017452007,-0.017077799,-0.042269188,0.002184996,-0.02676399,-0.026422764,-0.014047867,-0.013958126
2011-08-30,-0.009685042,0.00009027,-0.003671971,0.007462686,-0.004944376,-0.024640657,-0.004189944,-0.003846154,0.002906977,0.10013471,0.002453988,-0.007425743,-0.001333333,-0.001461988,-0.022118743,0.003034901,-0.011597938,-0.006259781,-0.011707317,0.005961252,-0.009633911,-0.019396552,-0.011013216,-0.03342246,-0.005050505,-0.029216467,0.013445378,-0.002053388,-0.007067138,0.008571429,-0.0125,-0.020434227,0.003529412,-0.028169014,-0.024977698,-0.001862197,0.00110742,-0.002590674,-0.007106599,0.003030303,-0.023809524,-0.020628684,-0.017412935,-0.002664298,-0.013513514,0,-0.012354651,-0.015,-0.018789144,0.019525066,-0.042467139
2011-08-31,-0.004310758,0.00009027,0.001228501,0.00925926,0.014906832,0.004210526,-0.005610098,0.023166023,-0.008695652,-0.039591836,0.00244798,-0.004987531,-0.016021361,0,-0.022619048,0.049924357,-0.022164276,0.011023622,0.000987167,-0.001481481,0.008754864,-0.006593407,-0.006681514,-0.011065007,0,-0.058823529,0.014925373,-0.013717421,0,0.06421152,-0.011392405,-0.01303781,-0.01992966,0.008454106,-0.004574565,-0.007462687,0.006637168,-0.005194805,0.007157464,-0.014098691,0.004065041,-0.014042126,-0.003797468,0.00445236,-0.021526419,-0.004645761,-0.015452539,-0.006345178,-0.012765957,0.013457557,0.003167899
2011-09-01,-0.005763815,0.00009027,-0.001226994,-0.0146789,-0.00122399,-0.01572327,-0.008462623,0.011320755,-0.002923977,-0.05439864,-0.006105006,0,-0.004070557,-0.005856515,0.021924482,-0.037463977,0.013333333,-0.015576324,0.00591716,-0.00148368,-0.005785921,-0.006637168,-0.006726457,0.006993007,0.002538071,-0.013081395,-0.019607843,-0.029902643,-0.028469751,-0.017746229,-0.026888604,-0.002642008,-0.023923445,-0.021556886,-0.021139706,0.001879699,-0.016483516,-0.007832898,0.008121827,-0.010214505,-0.012145749,-0.01017294,-0.00635324,-0.059397163,0.004,-0.004667445,0.005979073,0.002554278,0.002155172,-0.027068437,-0.010526316
2011-09-02,-0.010829118,0.00009027,-0.004914005,-0.003724394,-0.007352941,-0.012779553,-0.032716927,0.009328358,-0.017595308,0.006292135,-0.013513514,-0.002506266,-0.008174387,-0.011782032,-0.020262217,-0.02245509,-0.013157895,-0.007911392,-0.01372549,0.002971768,-0.022308438,-0.002227171,-0.011286682,-0.001388889,0,-0.017673049,0,-0.010752688,-0.010989011,0.032520325,-0.013157895,0,0.00122549,-0.039167687,-0.012206573,-0.013133208,0.039106145,-0.005263158,-0.001007049,-0.011351909,-0.013319672,-0.034943474,-0.025575448,-0.001885014,-0.009960159,-0.009378664,-0.010401189,-0.038216561,-0.006451613,0.014698163,-0.035106383
2011-09-05,-0.024341005,0.00009027,-0.008641975,-0.011214953,-0.025925926,-0.029126214,-0.020588235,-0.009242144,-0.023880597,-0.058508263,-0.0373599,-0.025125628,0.00412088,-0.007451565,-0.032846715,-0.035222052,-0.014666667,-0.025518341,-0.01888668,0.007407407,0.004960317,-0.037946429,-0.02283105,0.026425591,-0.020253165,-0.035982009,-0.033333333,-0.034057971,-0.025925926,-0.023622047,-0.029333333,0.002649007,-0.017135863,-0.026751592,-0.032319392,-0.02851711,0,-0.03968254,0.017137097,-0.013569937,0.001038422,-0.027689031,-0.028871391,-0.027384325,-0.022132797,0.015384615,-0.022522523,-0.039735099,-0.017316017,-0.005173306,-0.050716648
2011-09-06,-0.010683001,0.00009027,-0.00373599,0.011342155,-0.001267427,0.001111111,-0.004504505,-0.001865672,-0.003058104,-0.004743833,-0.003880983,0.00257732,-0.012311901,-0.001501502,0.002515723,-0.004761905,0.00270636,-0.008183306,-0.048632219,-0.002941176,-0.0029615,0,-0.007009346,-0.020325203,0,0.00311042,-0.017241379,0.001500375,0.003802281,-0.020609319,-0.024725275,0.009247028,-0.00498132,0.032722513,-0.018664047,0,-0.010752688,0.002754821,-0.012884044,0.001058201,-0.004149378,-0.00109529,0.001351351,0.003883495,0.002057613,-0.025641026,0.000768049,0.011034483,0.007709251,-0.015600624,0.022067364
2011-09-07,0.023844843,0.00009027,0.015,0.022429906,0.016497462,0.029966704,0.019607843,-0.001869159,0.021472393,0.026215443,0.022077922,0.01285347,0.026315789,0.018045113,0.030112923,0.020733652,0.005398111,0.021452145,0.008519702,0.013274336,0.022772277,0.016241299,0.021176471,0.035961272,0.015503876,0.024806202,0.026315789,0.000749064,0.026515152,0.022872827,0.012676056,-0.001308901,0.025031289,0.016476553,0.069069069,0.017612524,0.033695652,0.019230769,0.03815261,0.021141649,0.017708333,0.01754386,0.039136302,0.037717602,0.020533881,0.019138756,0.02686109,0.02728513,0.039344262,0.008980454,0.034090909
2011-09-08,-0.00962897,0.00009027,-0.002463054,-0.003656307,-0.009987516,-0.017241379,-0.014792899,-0.037453184,-0.009009009,-0.035299582,-0.01270648,-0.002538071,0.001349528,-0.010339734,0.002436054,-0.00625,-0.014765101,-0.01453958,-0.013727561,0.033478894,0.001936108,-0.020547945,-0.006912442,0,-0.002544529,-0.02118003,0.003418803,-0.012724551,-0.018450185,0.009838998,-0.018080668,-0.049803408,-0.021978022,-0.036159601,-0.026217228,-0.013461538,0.004206099,-0.013477089,-0.005802708,-0.010351967,-0.017400205,-0.021551724,0.02987013,-0.017707363,-0.014084507,-0.025821596,-0.011210762,-0.019920319,0.007360673,-0.013089005,-0.027472527
2011-09-09,-0.005906245,0.00009027,-0.002469136,0.012844037,-0.003783102,-0.012061404,-0.006006006,-0.011673152,-0.003030303,-0.026480501,-0.005148005,-0.007633588,0,0.001492537,-0.042527339,0.001572327,-0.001362398,-0.006557377,-0.023554604,-0.009859155,0,-0.004662005,-0.006960557,-0.024032043,-0.010204082,0.021638331,-0.010221465,0.004548901,0,-0.002657219,0.008498584,-0.012413793,0.007490637,-0.033635188,0.005769231,0,-0.023036649,-0.00273224,0.029182879,-0.016736402,-0.027083333,0.015418502,0.007566204,0.0028463,-0.002040816,-0.006024096,-0.013605442,-0.020325203,-0.030271399,-0.011140584,-0.015819209
2011-09-13,-0.015447474,0.00009027,-0.001237624,-0.009057971,-0.002531646,-0.02663707,-0.016616314,-0.027559055,-0.009118541,-0.00098912,-0.014230272,-0.01025641,-0.010781672,-0.011922504,-0.010152284,-0.020408163,-0.015006821,-0.021452145,-0.037280702,-0.054054054,0,0,-0.011682243,-0.045143639,0.018041237,-0.030257186,0.00172117,0.022641509,-0.018796992,-0.019538188,0.005617978,-0.001396648,0.016109046,-0.016064257,-0.045889101,-0.011695906,-0.020364416,-0.019178082,0.006616257,-0.018085106,-0.021413276,-0.023861171,0.012515645,0.001892148,-0.018404908,-0.019393939,-0.027586207,-0.015214385,-0.002152853,-0.018776824,-0.040183697
2011-09-14,0.009627436,0.00009027,0.001239157,0.003656307,0.008883249,0.006841505,0.02764977,0.002024291,0.006134969,0.007425743,0.010498688,0.010362694,0.006811989,0.003016591,0.033333333,0.006410256,0.015235457,0,0.002277904,-0.013533835,0,0.007025761,0.014184397,0.007163324,0.002531646,0.024960998,0.015463918,0.002214022,0.011494253,-0.008152174,0.011173184,-0.001398601,0.001219512,0.024489796,0.00501002,0.00591716,0.039387309,0.008379888,-0.012206573,0.014084507,0.004376368,-0.001111111,0.002472188,0.024551464,0.0125,0.007416564,0.012608353,0.021067416,0.008629989,0.000546747,0
2011-09-15,0.002142529,0.00009027,0.001237624,-0.007285974,0.003773585,-0.003397508,0.010463378,-0.004040404,0.00304878,-0.01965602,0,0,-0.00270636,-0.003007519,-0.008684864,0.00477707,0.005457026,-0.003372681,0.002272727,-0.027439024,0.014492754,0.006976744,0.013986014,-0.001422475,-0.005050505,0.03500761,0.011844332,0.022091311,0,0.030136986,0.041436464,0,0.009744214,-0.003984064,0.008973081,0.005882353,-0.011578947,0.002770083,-0.006653992,0.002136752,-0.006535948,-0.004449388,0.007398274,-0.010138249,0.004115226,0,-0.00233463,-0.002751032,0.001069519,0.002185792,0.100478469
